time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z,drone3_tau_x,drone3_tau_y,drone3_tau_z,drone3_f_x,drone3_f_y,drone3_f_z,drone4_tau_x,drone4_tau_y,drone4_tau_z,drone4_f_x,drone4_f_y,drone4_f_z
23.880000,-0.052397,-0.344205,0.010255,5.061115,0.169562,32.152564,0.197124,-0.065451,-0.004603,0.840321,0.969260,28.587881,0.205124,0.178578,0.001578,-0.676611,0.543226,29.639600,-0.143798,0.162881,0.005497,-1.502488,-2.262038,32.657811,-0.207869,-0.060884,0.005316,1.194806,-2.078760,29.230103
23.890000,-0.056276,-0.346968,0.011418,4.995917,0.203344,32.140376,0.197375,-0.086084,-0.003216,0.809656,1.103128,28.683162,0.219747,0.164126,0.002651,-0.844017,0.688280,29.871113,-0.130522,0.152857,0.005066,-1.648050,-2.325802,32.900830,-0.202800,-0.059761,0.004593,1.127350,-2.113849,29.241491
23.900000,-0.050251,-0.343516,0.010890,4.933589,0.230839,32.130052,0.196855,-0.111240,-0.001440,0.785603,1.239816,28.791819,0.238551,0.153250,0.004025,-1.012755,0.844238,30.118864,-0.119094,0.153613,0.005384,-1.792567,-2.384182,33.135379,-0.201633,-0.065678,0.003509,1.060531,-2.148920,29.246246
23.910000,-0.034072,-0.333582,0.008662,4.875566,0.254632,32.138347,0.197073,-0.139165,0.000649,0.770288,1.378750,28.910302,0.255823,0.143061,0.005581,-1.181944,1.012005,30.379657,-0.108987,0.166087,0.006579,-1.937481,-2.436254,33.359284,-0.207060,-0.078834,0.002093,0.996879,-2.185941,29.261975
23.920000,-0.010489,-0.316494,0.005193,4.820779,0.277694,32.169644,0.198244,-0.165115,0.002825,0.765092,1.518837,29.023281,0.266670,0.130097,0.007194,-1.349939,1.191247,30.646611,-0.100602,0.186300,0.008350,-2.084826,-2.481312,33.571503,-0.214307,-0.095968,0.000380,0.938231,-2.225533,29.284710
23.930000,0.015320,-0.295021,0.001334,4.765600,0.302567,32.213702,0.201024,-0.183611,0.004715,0.770179,1.658597,29.112527,0.267660,0.113762,0.008656,-1.514237,1.380163,30.909500,-0.095134,0.208529,0.010168,-2.236115,-2.518872,33.769494,-0.218860,-0.113242,-0.001484,0.885932,-2.267373,29.307786
23.940000,0.038523,-0.275610,-0.002097,4.706478,0.330844,32.256826,0.207249,-0.192551,0.006024,0.784936,1.797603,29.177524,0.258061,0.097812,0.009640,-1.672276,1.575655,31.159508,-0.093722,0.228411,0.011564,-2.391975,-2.548983,33.951258,-0.216949,-0.127708,-0.003347,0.840874,-2.310654,29.330047
23.950000,0.057442,-0.263716,-0.004763,4.643017,0.363351,32.297198,0.217304,-0.191799,0.006585,0.808302,1.936843,29.232279,0.240307,0.087998,0.009807,-1.823224,1.774727,31.403583,-0.096662,0.244167,0.012301,-2.552474,-2.572471,34.118494,-0.206842,-0.138189,-0.005106,0.803506,-2.354118,29.355404
23.960000,0.072247,-0.257085,-0.006695,4.574763,0.400347,32.326452,0.228386,-0.180936,0.006302,0.838404,2.077330,29.286483,0.216165,0.088690,0.008786,-1.967821,1.974362,31.648479,-0.103257,0.255717,0.012352,-2.717211,-2.590516,34.273138,-0.189414,-0.144624,-0.006677,0.773822,-2.395898,29.386599
23.970000,0.083804,-0.249827,-0.008087,4.501096,0.441813,32.338407,0.236598,-0.161661,0.005276,0.872536,2.219019,29.340185,0.188674,0.101707,0.006409,-2.107258,2.170569,31.885661,-0.112213,0.264119,0.011847,-2.885460,-2.604328,34.416027,-0.168028,-0.147011,-0.007932,0.751309,-2.433481,29.419175
23.980000,0.092980,-0.237578,-0.009140,4.422877,0.487833,32.344270,0.239659,-0.138903,0.003878,0.907953,2.360890,29.390205,0.164214,0.126557,0.002947,-2.243924,2.360147,32.111083,-0.122004,0.271332,0.011040,-3.056785,-2.615240,34.550510,-0.148084,-0.146078,-0.008772,0.735227,-2.464934,29.449499
23.990000,0.099541,-0.219232,-0.009875,4.340196,0.538402,32.355371,0.238043,-0.118365,0.002565,0.942788,2.501748,29.437493,0.147932,0.160904,-0.001145,-2.381212,2.541643,32.326500,-0.130542,0.278728,0.010228,-3.230929,-2.624202,34.678441,-0.133581,-0.142358,-0.009144,0.724931,-2.489942,29.481486
24.000000,0.103226,-0.198141,-0.010242,4.250909,0.593020,32.367917,0.233890,-0.103154,0.001614,0.976357,2.640953,29.489051,0.140927,0.199863,-0.005371,-2.521908,2.714162,32.525287,-0.135183,0.286582,0.009721,-3.407392,-2.631255,34.797394,-0.124598,-0.134602,-0.008944,0.719409,-2.508637,29.515441
24.010000,0.444086,0.721989,-0.068806,4.207520,0.472256,30.364092,0.566597,0.826637,-0.093095,1.240834,2.466543,27.573186,0.485124,1.409992,-0.080212,-2.105290,2.567088,30.795034,0.211476,1.465434,0.130150,-2.952211,-2.641292,32.983188,0.231185,0.867349,0.064716,0.993405,-2.477485,27.549744
24.020000,0.134512,-0.063661,-0.011980,4.669612,0.293939,30.454114,0.244330,-0.027068,-0.001196,1.800743,2.391446,27.809088,0.167210,0.398605,-0.015446,-1.547137,2.490265,31.216486,-0.091507,0.438945,0.019435,-2.376212,-2.921855,33.323433,-0.082279,-0.055160,-0.009360,1.562313,-2.714152,27.712712
24.030000,0.090200,-0.191009,-0.005160,5.144031,0.110577,30.487244,0.190038,-0.150383,0.010533,2.377912,2.301401,28.008362,0.119245,0.236842,-0.004980,-0.953394,2.392393,31.577984,-0.126842,0.271905,0.004691,-1.762081,-3.205282,33.615861,-0.123291,-0.185201,-0.019833,2.150437,-2.951686,27.853140
24.040000,0.090972,-0.199672,-0.007976,5.592659,-0.060242,30.478556,0.183238,-0.131372,0.005278,2.932030,2.211868,28.178897,0.115500,0.232441,-0.006252,-0.383606,2.291258,31.891823,-0.119426,0.266869,0.008998,-1.173264,-3.471384,33.860168,-0.114398,-0.166617,-0.017331,2.716452,-3.175477,27.989309
24.050000,0.097887,-0.188527,-0.012503,6.012470,-0.214600,30.449523,0.184692,-0.087794,-0.003166,3.455879,2.126394,28.325478,0.120495,0.253316,-0.009758,0.147161,2.190380,32.156579,-0.108983,0.287113,0.016515,-0.625802,-3.715476,34.060546,-0.095838,-0.126495,-0.012974,3.253194,-3.380147,28.114389
24.060000,0.103596,-0.171065,-0.016867,6.408859,-0.351769,30.429006,0.186268,-0.046641,-0.011297,3.948552,2.045693,28.446151,0.131754,0.277358,-0.013710,0.632421,2.091131,32.362254,-0.100463,0.304827,0.023696,-0.125176,-3.936363,34.224428,-0.077441,-0.088205,-0.008929,3.760430,-3.563042,28.225589
24.070000,0.102969,-0.145550,-0.019568,6.782877,-0.472287,30.418057,0.186152,-0.015513,-0.018094,4.410684,1.969813,28.538477,0.149867,0.302904,-0.018057,1.067303,1.996529,32.515979,-0.092248,0.312521,0.029357,0.326874,-4.133678,34.360957,-0.062913,-0.052300,-0.004916,4.239060,-3.722796,28.322557
24.080000,0.096210,-0.112456,-0.020264,7.135545,-0.577581,30.418330,0.183841,0.004712,-0.023342,4.842919,1.898388,28.598329,0.171729,0.324599,-0.022477,1.448580,1.910023,32.629930,-0.083211,0.310440,0.033234,0.730957,-4.307843,34.484362,-0.053905,-0.015646,-0.000154,4.690121,-3.859218,28.407859
24.090000,0.085254,-0.074922,-0.019223,7.466953,-0.669258,30.426793,0.180845,0.018210,-0.027574,5.246337,1.831250,28.626275,0.192940,0.336367,-0.026442,1.775672,1.834361,32.716405,-0.074770,0.302283,0.035666,1.088755,-4.459364,34.605698,-0.051271,0.021483,0.005693,5.112568,-3.971293,28.472756
24.100000,0.073882,-0.037677,-0.017421,7.777940,-0.748700,30.442183,0.181164,0.032507,-0.032107,5.624638,1.769680,28.639589,0.211511,0.337247,-0.029729,2.050504,1.771583,32.790180,-0.069623,0.293114,0.037422,1.401730,-4.587919,34.723637,-0.054239,0.055777,0.012232,5.504993,-4.058310,28.507931
24.110000,0.064640,-0.006242,-0.015768,8.067450,-0.816505,30.454119,0.185074,0.050323,-0.037346,5.980901,1.715275,28.651591,0.228065,0.330097,-0.032456,2.276068,1.722975,32.860946,-0.069071,0.287005,0.039259,1.670414,-4.693554,34.834252,-0.060957,0.083059,0.018614,5.867238,-4.120612,28.510053
24.120000,0.058928,0.014582,-0.014976,8.334123,-0.872616,30.450349,0.191887,0.070758,-0.043236,6.315922,1.668791,28.662411,0.244004,0.319023,-0.034880,2.455071,1.689227,32.928840,-0.071584,0.284035,0.041282,1.894919,-4.777079,34.936494,-0.069552,0.099758,0.023941,6.200042,-4.158986,28.478110
24.130000,0.055565,0.022069,-0.015014,8.576060,-0.916594,30.416693,0.200845,0.090829,-0.049546,6.630289,1.630975,28.670602,0.259770,0.307986,-0.037191,2.589556,1.670863,32.990139,-0.073315,0.281508,0.042980,2.075806,-4.839521,35.032430,-0.079078,0.014508,0.014583,6.504285,-4.174921,28.415802
24.140000,0.051572,-0.110175,-0.019078,8.788897,-0.948364,30.346599,0.210237,0.106375,-0.055713,6.923918,1.602167,28.670452,0.273775,0.299076,-0.039315,2.680991,1.668081,33.039887,-0.069828,0.277561,0.043794,2.214215,-4.880777,35.121656,-0.086643,-0.036909,0.010063,6.768952,-4.171157,28.336476
24.150000,0.046665,-0.155452,-0.020017,8.956248,-0.968778,30.252608,0.220083,-0.008793,-0.054823,7.194727,1.583079,28.665254,0.283497,0.292935,-0.041007,2.730539,1.680407,33.073101,-0.058030,0.273910,0.043700,2.311398,-4.899272,35.201052,-0.091623,-0.051135,0.010726,6.959387,-4.134261,28.143062
24.160000,0.039619,-0.173047,-0.019135,9.074179,-0.979287,30.148333,0.228755,-0.036478,-0.058554,7.425954,1.574341,28.660314,0.287274,0.289228,-0.042053,2.739221,1.706445,33.083835,-0.037943,0.273789,0.043120,2.368282,-4.892827,35.269328,-0.094394,-0.057581,0.012070,7.089782,-4.075509,27.904172
24.170000,0.030831,-0.184086,-0.017222,9.146124,-0.981576,30.044153,0.234892,-0.039253,-0.062789,7.610043,1.575831,28.655126,0.285995,0.287851,-0.042498,2.708537,1.744432,33.071135,-0.013701,0.277597,0.042415,2.385488,-4.859574,35.327687,-0.096233,-0.061406,0.013497,7.188987,-4.011904,27.727160
24.180000,0.021982,-0.192187,-0.014952,9.176238,-0.977185,29.947002,0.238929,-0.035071,-0.066467,7.746205,1.587176,28.650480,0.281258,0.287186,-0.042407,2.640780,1.792827,33.041080,0.007178,0.281932,0.041690,2.363742,-4.798382,35.374662,-0.098522,-0.062785,0.015278,7.281611,-3.956372,27.694381
24.190000,0.016158,-0.197204,-0.013346,9.176578,-0.967973,29.887714,0.241209,-0.026498,-0.069454,7.834981,1.607954,28.648235,0.273805,0.284059,-0.041701,2.539180,1.850246,33.003180,0.017248,0.283779,0.041097,2.304231,-4.709190,35.401689,-0.103674,-0.059440,0.018367,7.372892,-3.911072,27.815624
24.200000,0.012803,-0.203084,-0.012428,9.147555,-0.954086,29.857310,0.240627,-0.016181,-0.071259,7.875979,1.637213,28.645536,0.266582,0.279775,-0.040715,2.408515,1.916396,32.981376,0.014258,0.285736,0.041146,2.208574,-4.593797,35.398717,-0.110896,-0.057690,0.021649,7.383257,-3.834420,27.784908
24.210000,0.011368,-0.210755,-0.012090,9.086536,-0.935209,29.836780,0.236229,-0.007382,-0.071411,7.868794,1.673400,28.637255,0.258512,0.271120,-0.039208,2.252406,1.990789,32.985909,0.002806,0.295262,0.042451,2.078077,-4.455996,35.363816,-0.120253,-0.057661,0.025100,7.352500,-3.748768,27.745111
24.220000,0.010312,-0.218880,-0.011823,8.991760,-0.911189,29.810688,0.227475,-0.002898,-0.069604,7.813981,1.714548,28.618532,0.250407,0.258007,-0.037239,2.073377,2.071167,33.001023,-0.009784,0.317747,0.045112,1.912760,-4.299947,35.301920,-0.131112,-0.058610,0.028625,7.279547,-3.654361,27.682843
24.230000,0.008342,-0.224796,-0.011151,8.864969,-0.882526,29.776369,0.213562,-0.004854,-0.065527,7.712318,1.758041,28.581525,0.246741,0.246437,-0.035465,1.873893,2.155912,33.014164,-0.019034,0.351055,0.048456,1.711532,-4.128587,35.216987,-0.141656,-0.060090,0.031764,7.173549,-3.556276,27.622643
24.240000,0.005461,-0.225873,-0.010014,8.711383,-0.850293,29.744356,0.195580,-0.011611,-0.059659,7.513088,1.788425,28.320977,0.249459,0.240400,-0.034230,1.655848,2.244781,33.020357,-0.025893,0.386085,0.051346,1.473761,-3.943673,35.107955,-0.147898,-0.062455,0.033406,6.988173,-3.431581,27.372498
24.250000,0.002867,-0.219891,-0.008733,8.533031,-0.815237,29.716746,0.178103,-0.016823,-0.053748,7.274697,1.815338,28.033217,0.254372,0.237935,-0.033153,1.420542,2.337505,33.011906,-0.034806,0.412503,0.052770,1.201052,-3.747151,34.971521,-0.146502,-0.065282,0.032771,6.740201,-3.287655,26.975596
24.260000,0.002765,-0.205796,-0.007945,8.327511,-0.777393,29.683232,0.166780,-0.017220,-0.049589,7.088721,1.860720,28.063316,0.254562,0.235686,-0.031722,1.169793,2.432561,32.979570,-0.048861,0.424520,0.052242,0.897720,-3.542013,34.805124,-0.138439,-0.066848,0.030415,6.467244,-3.140931,26.561305
24.270000,0.006950,-0.184797,-0.008180,8.091850,-0.736263,29.632953,0.157936,-0.015865,-0.046084,6.852242,1.898557,28.007795,0.245673,0.233572,-0.029914,0.906278,2.527824,32.925349,-0.066172,0.423282,0.049898,0.569887,-3.331754,34.606856,-0.126658,-0.066164,0.027296,6.193319,-3.001028,26.215612
24.280000,0.015527,-0.159743,-0.009483,7.825686,-0.691163,29.563687,0.151430,-0.013454,-0.043150,6.610940,1.939906,28.039175,0.226173,0.232314,-0.027977,0.632423,2.619634,32.845828,-0.081203,0.416698,0.046536,0.223847,-3.119807,34.381168,-0.114068,-0.063062,0.024219,5.931427,-2.872642,25.989491
24.290000,0.026738,-0.133936,-0.011379,7.529217,-0.641340,29.472977,0.147397,-0.010673,-0.040764,6.335813,1.975893,28.028106,0.199298,0.234096,-0.026411,0.350375,2.703259,32.731350,-0.089306,0.413320,0.043077,-0.135708,-2.908792,34.139118,-0.102705,-0.057724,0.021669,5.685016,-2.756422,25.901141
24.300000,0.038584,-0.109956,-0.013334,7.204127,-0.586372,29.361015,0.145351,-0.008644,-0.038702,6.039340,2.009117,28.013805,0.171021,0.241209,-0.025663,0.061949,2.774973,32.578748,-0.089363,0.416189,0.039972,-0.505943,-2.699658,33.887574,-0.094647,-0.049886,0.020112,5.481135,-2.665082,26.087744
24.310000,0.051550,-0.087897,-0.015406,6.858945,-0.526507,29.253713,0.145192,-0.007806,-0.036873,5.725343,2.039988,28.000534,0.145499,0.252621,-0.025712,-0.231388,2.832365,32.388069,-0.083665,0.424548,0.037292,-0.884961,-2.492490,33.630179,-0.089046,-0.040330,0.019227,5.243514,-2.561802,26.201488
24.320000,0.063708,-0.070164,-0.017138,6.498835,-0.461584,29.163494,0.145891,-0.008575,-0.034997,5.391831,2.066790,27.963122,0.124699,0.265703,-0.026253,-0.528057,2.874269,32.162339,-0.075560,0.434960,0.034801,-1.271179,-2.287495,33.371395,-0.083778,-0.030617,0.018378,4.978178,-2.449162,26.255444
24.330000,0.074317,-0.057946,-0.018360,6.125262,-0.391570,29.085274,0.145669,-0.011063,-0.032716,5.033512,2.085661,27.851228,0.109567,0.279364,-0.027036,-0.826518,2.901157,31.912966,-0.067004,0.441560,0.032096,-1.662429,-2.084931,33.113106,-0.080518,-0.020521,0.017886,4.698332,-2.333382,26.304738
24.340000,0.084314,-0.050589,-0.019258,5.743704,-0.316640,29.031781,0.144556,-0.014235,-0.030152,4.672028,2.103394,27.759987,0.100836,0.294721,-0.027973,-1.125959,2.915032,31.658391,-0.058552,0.440187,0.028990,-2.055611,-1.885232,32.858266,-0.079786,-0.010315,0.017761,4.405147,-2.215104,26.346977
24.350000,0.092013,-0.048051,-0.019497,5.355986,-0.236852,28.998716,0.143503,-0.017100,-0.027579,4.309904,2.120292,27.693847,0.099761,0.316853,-0.029302,-1.427961,2.920381,31.433094,-0.050603,0.428961,0.025496,-2.446904,-1.688830,32.609931,-0.081428,-0.000626,0.017851,4.100312,-2.095344,26.382159
24.360000,0.096593,-0.048182,-0.018966,4.963516,-0.152628,28.979424,0.140757,-0.019481,-0.024777,3.924113,2.123076,27.482011,0.105757,0.335767,-0.029893,-1.732439,2.917638,31.220321,-0.044578,0.409031,0.021701,-2.832016,-1.496209,32.370056,-0.084530,0.007550,0.017875,3.781669,-1.973062,26.382611
24.370000,0.098001,-0.048113,-0.017748,4.568019,-0.064703,28.970656,0.134743,-0.020945,-0.021648,3.520445,2.109784,27.109448,0.116972,0.349888,-0.029477,-2.037767,2.907763,31.008181,-0.042808,0.385571,0.017672,-3.208140,-1.308697,32.150886,-0.087617,0.013173,0.017532,3.449737,-1.848174,26.329124
24.380000,0.097048,-0.045997,-0.016096,4.171400,0.026056,28.973648,0.127347,-0.021190,-0.018582,3.126853,2.092930,26.746168,0.129389,0.357626,-0.028034,-2.342108,2.892385,30.794918,-0.046583,0.361032,0.013273,-3.574607,-1.128160,31.969337,-0.089903,0.015939,0.016738,3.115261,-1.725719,26.278792
24.390000,0.095145,-0.042105,-0.014322,3.775361,0.118894,28.991812,0.121489,-0.020728,-0.015916,2.758776,2.083133,26.528847,0.138907,0.357885,-0.025779,-2.643772,2.873374,30.588888,-0.054470,0.332960,0.008445,-3.929058,-0.955760,31.822055,-0.091430,0.016137,0.015586,2.782188,-1.607254,26.250736
24.400000,0.093812,-0.038836,-0.012658,3.380990,0.213301,29.025116,0.119910,-0.020847,-0.013763,2.423692,2.090864,26.584943,0.142484,0.347523,-0.022811,-2.940725,2.851738,30.397435,-0.063259,0.300963,0.003546,-4.267673,-0.792290,31.698863,-0.090233,0.013860,0.013962,2.438888,-1.484897,26.107609
24.410000,0.094398,-0.039585,-0.011194,2.989412,0.309048,29.070283,0.121196,-0.021705,-0.011848,2.095060,2.099174,26.689425,0.139995,0.325290,-0.019227,-3.228555,2.826383,30.213504,-0.070276,0.267140,-0.000933,-4.587265,-0.638330,31.596477,-0.085372,0.010230,0.011988,2.098242,-1.364155,25.930782
24.420000,0.097273,-0.047093,-0.009824,2.602681,0.406180,29.125483,0.123073,-0.022286,-0.010000,1.765970,2.100661,26.742719,0.135942,0.298077,-0.015360,-3.503497,2.796984,30.038139,-0.073921,0.233333,-0.004607,-4.883544,-0.493830,31.503213,-0.082101,0.006190,0.010235,1.789488,-1.263860,26.103759
24.430000,0.100647,-0.061591,-0.008261,2.223299,0.504730,29.186585,0.124887,-0.021519,-0.008252,1.440813,2.097480,26.768833,0.134666,0.271963,-0.011308,-3.763006,2.763969,29.872541,-0.074825,0.202455,-0.007432,-5.150815,-0.358429,31.399251,-0.081053,0.001558,0.008695,1.481719,-1.164822,26.277561
24.440000,0.101171,-0.079909,-0.006274,1.853532,0.604119,29.242478,0.127201,-0.018929,-0.006674,1.123130,2.093013,26.807268,0.137336,0.249499,-0.007101,-4.003570,2.727036,29.703698,-0.077281,0.177150,-0.010098,-5.389796,-0.232583,31.300373,-0.078370,-0.002493,0.007176,1.174781,-1.065712,26.413899
24.450000,0.096800,-0.098034,-0.003932,1.495847,0.703096,29.286906,0.130555,-0.014440,-0.005276,0.813582,2.088764,26.872267,0.143256,0.232492,-0.002925,-4.222575,2.686495,29.523008,-0.081911,0.157200,-0.012841,-5.603422,-0.117152,31.225594,-0.075109,-0.005486,0.005788,0.873394,-0.969298,26.575657
