time,drone0_ax,drone0_ay,drone0_az,drone0_wx,drone0_wy,drone0_wz,drone1_ax,drone1_ay,drone1_az,drone1_wx,drone1_wy,drone1_wz,drone2_ax,drone2_ay,drone2_az,drone2_wx,drone2_wy,drone2_wz,drone3_ax,drone3_ay,drone3_az,drone3_wx,drone3_wy,drone3_wz,drone4_ax,drone4_ay,drone4_az,drone4_wx,drone4_wy,drone4_wz
19.130000,-0.594279,-0.694460,9.877776,0.779421,0.631003,0.045513,-0.075235,-0.978752,10.266565,0.931347,0.773453,0.025872,1.406473,-1.578713,10.495056,0.714844,0.579905,0.008063,1.886685,-0.013610,10.098394,0.686257,0.512603,-0.039538,0.508720,0.436727,10.160748,0.827099,0.576758,-0.006328
19.140000,-0.637015,-0.725406,9.955295,0.679349,0.551306,0.044738,-0.017630,-1.051236,10.238969,0.837999,0.679198,0.022925,1.352286,-1.574021,10.354611,0.616822,0.479814,-0.002337,1.997102,-0.243834,10.178071,0.601765,0.388883,-0.036900,0.388238,0.587921,10.037181,0.758969,0.479295,0.004282
19.150000,-0.548864,-0.644234,9.971812,0.572499,0.475323,0.028209,0.107094,-1.137430,10.405116,0.726671,0.575968,0.039933,1.486069,-1.582374,10.227078,0.517930,0.407424,-0.002391,2.129060,-0.174451,10.160012,0.509697,0.277537,-0.035127,0.265529,0.633336,10.028355,0.676877,0.392510,0.009002
19.160000,-0.490374,-0.697735,9.982537,0.472920,0.379916,0.032318,0.085224,-1.163607,10.390669,0.632809,0.489271,0.034424,1.363528,-1.584900,10.334227,0.417695,0.315863,0.005214,2.073022,-0.372567,10.228727,0.409168,0.175902,-0.045976,0.293036,0.611115,9.941397,0.610139,0.319385,-0.007581
19.170000,-0.489111,-0.825111,9.781427,0.370207,0.301986,0.044052,0.302023,-1.253232,10.364025,0.541695,0.398972,0.039364,1.335620,-1.534582,10.314073,0.315019,0.202241,-0.002316,2.069403,-0.385840,10.205422,0.313346,0.087400,-0.029062,0.210655,0.521056,9.902043,0.530962,0.240607,0.011731
19.180000,-0.483627,-0.761888,9.989693,0.281045,0.227303,0.040811,0.215689,-1.282812,10.400780,0.430915,0.298629,0.039328,1.407138,-1.378114,10.328059,0.232604,0.126316,-0.005477,1.913002,-0.399305,10.149304,0.228912,0.010043,-0.041374,0.307261,0.536028,9.779273,0.470948,0.155796,0.014133
19.190000,-0.449135,-0.703775,9.984484,0.195224,0.149421,0.038975,0.190485,-1.307286,10.440408,0.324435,0.202383,0.030509,1.424188,-1.394166,10.291254,0.155900,0.044212,-0.005531,1.791210,-0.245747,10.019604,0.130332,-0.077415,-0.026617,0.147309,0.525810,9.870051,0.401919,0.078967,-0.000863
19.200000,-0.326838,-0.662440,9.946176,0.117351,0.071874,0.041785,0.395386,-1.370282,10.420775,0.220351,0.121823,0.033816,1.278941,-1.274724,10.290880,0.075857,-0.033064,0.000169,1.788519,-0.138005,9.963075,0.060053,-0.134442,-0.024002,0.230778,0.513390,9.826869,0.314466,0.019791,0.004287
19.210000,-0.331038,-0.563704,10.020062,0.050958,-0.015254,0.031599,0.316947,-1.379447,10.361304,0.130935,0.035473,0.040863,1.394437,-1.246695,10.158099,0.005253,-0.110781,-0.000796,1.645887,0.087086,9.890115,-0.005339,-0.213899,-0.027287,0.092618,0.438126,9.827136,0.248522,-0.067992,0.016062
19.220000,-0.280574,-0.534122,10.022823,-0.012291,-0.096877,0.048217,0.413338,-1.319431,10.409278,0.044966,-0.064476,0.033673,1.438525,-1.084603,10.138421,-0.076837,-0.171822,0.006874,1.621300,0.320679,9.905034,-0.041531,-0.274324,-0.024060,0.128690,0.440207,9.809676,0.154528,-0.110015,0.007805
19.230000,-0.414490,-0.420304,9.943411,-0.086350,-0.158840,0.021927,0.505489,-1.140214,10.409672,-0.035986,-0.142541,0.043632,1.390762,-1.066543,10.084176,-0.125212,-0.252589,0.010676,1.603902,0.288170,9.885824,-0.092622,-0.335832,-0.026089,0.109752,0.408705,9.819357,0.090814,-0.179509,0.013236
19.240000,-0.312779,-0.360345,9.995991,-0.154227,-0.205520,0.018754,0.469648,-1.143627,10.416445,-0.120552,-0.225476,0.031035,1.343815,-1.037376,10.123555,-0.185878,-0.314117,0.007440,1.583130,0.310882,9.934653,-0.134945,-0.395299,-0.014297,0.077500,0.348151,9.842561,0.032767,-0.260619,0.003717
19.250000,-0.479575,-0.609672,9.933733,-0.214765,-0.266326,0.019345,0.396722,-1.100837,10.424479,-0.196286,-0.313036,0.026984,1.236866,-0.926491,10.157134,-0.243602,-0.368503,0.016228,1.574584,0.370234,9.838952,-0.185837,-0.438633,-0.015481,0.155018,0.384709,9.733112,-0.029022,-0.305571,0.002583
19.260000,-0.420988,-0.330892,9.901917,-0.278168,-0.313440,0.016055,0.427765,-1.034455,10.259945,-0.255314,-0.386364,0.022571,1.163003,-0.826334,10.189658,-0.284063,-0.412230,0.005492,1.632474,0.211628,9.975096,-0.232582,-0.479717,-0.018055,0.096019,0.332522,9.666249,-0.084460,-0.352020,0.015298
19.270000,-0.481466,-0.550553,9.851540,-0.316278,-0.388947,0.014742,0.401048,-1.087932,10.279656,-0.299124,-0.451938,0.014257,1.004374,-0.930831,10.154673,-0.322492,-0.466768,0.009184,1.402739,0.224751,9.999943,-0.292782,-0.524157,-0.005865,0.156273,0.462673,9.688994,-0.128937,-0.414193,0.006773
19.280000,-0.414202,-0.385365,9.982037,-0.367595,-0.428084,0.018542,0.321511,-0.829046,10.135230,-0.349369,-0.516562,0.011149,1.332316,-0.821482,10.003185,-0.360657,-0.504593,-0.000537,1.429200,0.285804,9.877583,-0.330605,-0.563627,-0.002761,0.173879,0.471866,9.551844,-0.195960,-0.450023,0.018644
19.290000,-0.354321,-0.438899,9.899253,-0.423569,-0.485727,0.023474,0.257606,-0.716355,10.107035,-0.394049,-0.554694,0.018506,1.097184,-0.715529,10.234523,-0.394792,-0.552876,-0.004516,1.223266,0.116461,9.820800,-0.374634,-0.573583,0.000139,0.108326,0.364759,9.624256,-0.246545,-0.495065,0.025612
19.300000,-0.300435,-0.392430,9.771199,-0.457693,-0.535239,0.028768,0.267764,-0.746114,10.200035,-0.434880,-0.611774,0.029738,1.123913,-0.668982,10.165292,-0.419597,-0.576161,0.006396,1.173072,0.234280,9.926752,-0.428085,-0.594966,-0.002198,0.078997,0.318636,9.494993,-0.308331,-0.530650,0.018512
19.310000,-0.365396,-0.345224,9.917335,-0.501040,-0.589510,0.018433,0.287954,-0.771060,10.206473,-0.472965,-0.659424,0.016387,0.929304,-0.509783,10.171872,-0.422971,-0.602871,0.005112,1.314792,0.284235,9.868743,-0.464725,-0.607393,0.016991,-0.033550,0.374083,9.642714,-0.349459,-0.576015,0.011221
19.320000,-0.289459,-0.400122,9.805427,-0.536934,-0.616470,0.005265,0.108057,-0.692171,10.049689,-0.517612,-0.692284,0.020868,1.105295,-0.310546,10.164138,-0.415149,-0.626943,0.001756,1.201905,0.273560,9.943718,-0.485699,-0.634222,0.009742,-0.160561,0.333519,9.583707,-0.402912,-0.590263,0.021520
19.330000,-0.379190,-0.489925,9.825524,-0.573165,-0.640938,0.012088,0.146995,-0.670648,9.932801,-0.533823,-0.725430,0.019038,0.905399,-0.105445,10.261563,-0.439006,-0.637385,0.007967,1.272099,0.273778,9.890719,-0.508686,-0.646672,0.007714,-0.167499,0.260137,9.612129,-0.458697,-0.606996,0.024124
19.340000,-0.542427,-0.462590,9.756948,-0.613634,-0.664601,0.012284,0.130759,-0.588522,10.001436,-0.556367,-0.751519,0.016526,0.796375,-0.333217,10.205705,-0.429025,-0.628665,0.002955,1.261374,0.273845,9.851415,-0.535071,-0.658117,0.013197,-0.232161,0.386374,9.470618,-0.481456,-0.606567,0.031712
19.350000,-0.504678,-0.463022,9.738773,-0.643217,-0.687563,0.002736,0.245062,-0.504494,10.052067,-0.584623,-0.778649,0.006491,0.755879,-0.284505,10.323076,-0.433111,-0.643094,-0.004694,1.252637,0.450399,9.940118,-0.561622,-0.671874,0.010301,-0.360553,0.517996,9.491097,-0.506579,-0.614532,0.026876
19.360000,-0.757459,-0.447221,9.837225,-0.681008,-0.684187,0.009752,0.150075,-0.400686,9.917763,-0.593706,-0.788652,0.009718,0.665494,-0.104209,10.227640,-0.458849,-0.628935,0.000079,1.220871,0.548547,9.809222,-0.544836,-0.674426,0.019050,-0.337091,0.678452,9.495017,-0.520319,-0.622454,0.034779
19.370000,-0.818712,-0.430314,9.656854,-0.693832,-0.694612,0.019155,0.078845,-0.454874,9.915110,-0.603814,-0.798012,-0.001410,0.578455,-0.306886,10.223082,-0.454958,-0.628650,0.007363,1.129196,0.466499,9.800387,-0.565739,-0.670297,0.021168,-0.407078,0.860775,9.445911,-0.527078,-0.620587,0.023558
19.380000,-0.896319,-0.297261,9.680562,-0.710405,-0.691412,0.003081,-0.077923,-0.444984,9.958703,-0.618295,-0.812460,0.012506,0.672401,-0.267463,10.354933,-0.467192,-0.620896,0.005574,1.088796,0.798183,9.744737,-0.538278,-0.652086,0.024028,-0.357944,0.881315,9.539204,-0.525563,-0.627537,0.012360
19.390000,-1.074776,-0.192666,9.727873,-0.704860,-0.692063,-0.007975,-0.082005,-0.354541,9.876673,-0.606889,-0.797553,0.006523,0.618641,-0.425501,10.423033,-0.447964,-0.604929,0.003954,0.896711,0.910554,9.835957,-0.528459,-0.629044,0.035257,-0.224178,0.942989,9.419321,-0.529922,-0.632278,0.029089
19.400000,-1.085893,0.019224,9.749987,-0.708130,-0.654362,-0.004758,-0.155158,-0.325139,9.892376,-0.609582,-0.804708,0.011650,0.644046,-0.279303,10.326592,-0.441273,-0.588908,0.004368,0.869408,1.021835,9.906600,-0.513711,-0.611969,0.031920,-0.184744,0.823203,9.387877,-0.538727,-0.624948,0.020417
19.410000,-1.356594,0.094636,9.544373,-0.672943,-0.607725,-0.017415,-0.201075,-0.413211,9.914507,-0.600746,-0.785839,0.009336,0.643487,-0.310185,10.389865,-0.442183,-0.575543,0.000096,0.799926,1.053699,9.852349,-0.508707,-0.572110,0.032782,-0.218273,0.865593,9.480545,-0.545447,-0.653491,0.018637
19.420000,-1.519057,0.186487,9.672353,-0.663831,-0.579814,0.006474,-0.228806,-0.377658,9.876070,-0.586570,-0.786664,-0.002506,0.621836,-0.436706,10.253835,-0.445829,-0.575153,0.014776,0.620008,1.054975,9.861425,-0.472936,-0.559114,0.041319,-0.217668,0.841149,9.451772,-0.539316,-0.636593,0.031727
19.430000,-1.798281,0.209957,9.647061,-0.636189,-0.516028,-0.012508,-0.267215,-0.285297,9.845155,-0.600070,-0.756534,0.002877,0.537596,-0.385014,10.207568,-0.435237,-0.562965,0.010354,0.530828,1.072820,9.903405,-0.447103,-0.511632,0.029543,-0.268818,0.862428,9.481604,-0.526664,-0.642125,0.029750
19.440000,-1.972987,0.411042,9.689364,-0.628266,-0.467465,0.003725,-0.244747,-0.322070,9.844569,-0.580831,-0.748209,-0.008024,0.599520,-0.350386,10.110453,-0.427342,-0.534900,-0.003148,0.566160,1.230630,9.880637,-0.414164,-0.483774,0.033636,-0.349419,1.212449,9.405327,-0.502305,-0.613630,0.025227
19.450000,-2.094408,0.518663,9.710258,-0.570105,-0.407089,-0.005703,-0.290189,-0.330348,9.746995,-0.571954,-0.725835,-0.003918,0.449956,-0.241187,10.162491,-0.415275,-0.508523,0.003337,0.710369,1.077370,9.879129,-0.396592,-0.446388,0.035537,-0.325044,1.133531,9.469209,-0.479433,-0.597460,0.016126
19.460000,-2.083169,0.510378,9.653294,-0.517964,-0.347749,-0.006905,-0.258136,-0.291748,9.769456,-0.542517,-0.710594,-0.005616,0.456245,-0.188223,10.150561,-0.415195,-0.468357,0.001365,0.649894,1.148933,9.884467,-0.353809,-0.418794,0.045425,-0.426181,1.328185,9.469991,-0.458552,-0.587185,0.030402
19.470000,-2.038417,0.619243,9.575687,-0.508136,-0.301041,-0.005890,-0.320619,-0.242556,9.752939,-0.520891,-0.666983,-0.002577,0.321936,-0.258299,10.043956,-0.384148,-0.460554,0.003470,0.701573,1.270812,9.776841,-0.328329,-0.384595,0.039726,-0.128523,1.404572,9.465326,-0.425997,-0.585431,0.031935
19.480000,-2.110879,0.634842,9.593377,-0.460785,-0.243869,-0.008073,-0.326652,-0.174992,9.770578,-0.509894,-0.658401,-0.004456,0.437061,-0.223109,10.018213,-0.382813,-0.419855,-0.001453,0.616352,1.284234,9.729674,-0.310828,-0.368257,0.034448,-0.218436,1.432199,9.480094,-0.386101,-0.580176,0.037104
19.490000,-1.992034,0.608696,9.421218,-0.438978,-0.209227,-0.019089,-0.279608,-0.084724,9.797821,-0.485382,-0.617410,0.001364,0.189906,-0.230764,9.945737,-0.359795,-0.387111,-0.000116,0.550289,1.284832,9.884940,-0.265178,-0.326286,0.043206,-0.260132,1.535972,9.737837,-0.355654,-0.558336,0.046392
19.500000,-1.913956,0.595826,9.559833,-0.394802,-0.184475,-0.008777,-0.357656,-0.036751,9.781185,-0.460569,-0.596470,-0.003017,0.227600,-0.173587,9.771003,-0.325340,-0.348118,0.005162,0.472960,1.345564,9.667198,-0.231725,-0.285198,0.013378,-0.328907,1.786529,9.785722,-0.300037,-0.539789,0.031048
19.510000,-1.831772,0.659669,10.885653,-1.173148,-1.620633,-0.010292,-0.336220,-0.103380,11.348320,-1.254969,-1.553418,-0.007445,0.315300,-0.215628,11.395196,-1.149272,-1.189174,0.018751,0.395267,1.450642,11.325629,-1.021483,-1.028257,0.037631,-0.557927,2.009264,11.048019,-1.076469,-1.574457,0.030395
19.520000,-1.943813,0.914085,10.659474,-1.594429,-2.489206,-0.010908,-0.333574,0.025338,11.155447,-1.717688,-2.118750,-0.002961,0.178551,-0.186025,11.309043,-1.598008,-1.698867,0.006597,0.327559,1.671063,11.229203,-1.444303,-1.483647,0.041059,-0.985434,2.218538,11.057095,-1.497451,-2.187105,0.025775
19.530000,-2.106218,0.990330,10.729394,-1.570739,-2.517727,-0.020107,-0.600682,0.011953,11.048057,-1.694756,-2.125264,-0.017576,0.043399,-0.033077,11.125856,-1.602789,-1.684960,0.020928,0.223245,1.837221,11.180238,-1.407671,-1.468056,0.049845,-1.171854,2.276446,11.153631,-1.460157,-2.169375,0.030577
19.540000,-2.171080,1.117082,10.731643,-1.445778,-2.382186,-0.032311,-0.525918,0.083795,11.053451,-1.611120,-2.001303,-0.016942,0.017507,0.114611,10.995709,-1.516552,-1.616476,0.011994,0.089058,1.958757,11.232986,-1.286987,-1.413599,0.042956,-1.195067,2.289467,11.192439,-1.341293,-2.041548,0.038256
19.550000,-2.163435,1.392799,10.770551,-1.338643,-2.256767,-0.021010,-0.496899,0.198170,10.830600,-1.505683,-1.880064,-0.012002,0.051222,0.047614,10.843322,-1.414021,-1.507186,0.023057,0.051547,2.141728,10.972497,-1.173323,-1.323562,0.058238,-1.416508,2.402757,10.969037,-1.239412,-1.916092,0.044996
19.560000,-2.278389,1.427373,10.678683,-1.188423,-2.093383,-0.028696,-0.523495,0.145152,10.860498,-1.383980,-1.769531,0.002556,0.014225,0.145281,10.692314,-1.315142,-1.414276,0.002865,-0.086821,2.121528,10.982340,-1.040873,-1.241080,0.050140,-1.375414,2.326157,10.876627,-1.126743,-1.803544,0.046708
19.570000,-2.277553,1.456702,10.588926,-1.054242,-1.978593,-0.016210,-0.547856,0.139881,10.779607,-1.280255,-1.673254,-0.014144,0.007222,0.056437,10.637271,-1.217209,-1.335462,0.010672,0.079010,2.179593,10.855793,-0.925339,-1.158070,0.064068,-1.457179,2.243187,10.807200,-1.010829,-1.694311,0.042574
19.580000,-2.423907,1.499175,10.667486,-0.900029,-1.857759,-0.018684,-0.562463,0.190794,10.715769,-1.161743,-1.563523,-0.012417,-0.131228,0.118156,10.612505,-1.101355,-1.243888,0.007514,0.035301,2.111082,10.688083,-0.798747,-1.095039,0.065497,-1.626692,2.204761,10.730056,-0.908229,-1.577905,0.058295
19.590000,-2.514148,1.539485,10.801424,-0.761612,-1.721620,-0.034890,-0.420071,0.222311,10.616288,-1.065859,-1.470983,-0.003541,-0.084006,0.091947,10.602610,-1.001525,-1.180366,0.013756,-0.153723,1.891613,10.745966,-0.692946,-1.029690,0.074719,-1.708089,2.181048,10.795324,-0.790225,-1.465671,0.054599
19.600000,-2.604499,1.585155,10.704503,-0.636794,-1.617189,-0.030896,-0.437505,0.124278,10.524788,-0.954825,-1.377986,-0.009411,-0.130372,0.012341,10.456719,-0.893136,-1.105372,0.017219,-0.124746,1.799864,10.678650,-0.584785,-0.945018,0.065530,-1.736600,2.171845,10.783776,-0.682681,-1.380280,0.043915
19.610000,-2.651154,1.512277,10.762288,-0.499437,-1.499217,-0.029864,-0.507303,0.061108,10.542875,-0.836046,-1.309801,-0.022640,-0.093047,0.027021,10.486984,-0.791671,-1.043847,0.022476,-0.350084,1.888196,10.542153,-0.486208,-0.895279,0.069383,-1.813342,2.077520,10.789325,-0.574717,-1.278308,0.039074
19.620000,-2.660530,1.563380,10.717647,-0.372744,-1.411000,-0.047529,-0.461489,0.157581,10.545563,-0.722375,-1.233355,-0.026400,-0.093116,0.182780,10.472235,-0.696327,-0.981409,0.021192,-0.378934,2.034059,10.688311,-0.375654,-0.826497,0.062716,-1.772132,2.240307,10.821773,-0.454283,-1.214971,0.055769
19.630000,-2.597888,1.551710,10.821542,-0.252593,-1.328815,-0.048216,-0.513563,0.235601,10.506516,-0.614760,-1.153418,-0.016515,-0.091429,0.166072,10.464911,-0.579435,-0.916739,0.010648,-0.404071,2.059482,10.792113,-0.259650,-0.782417,0.051533,-1.564859,2.351023,10.811168,-0.353219,-1.132651,0.065854
19.640000,-2.705321,1.613851,10.769162,-0.125969,-1.247326,-0.032177,-0.500189,0.183323,10.534685,-0.510602,-1.077585,-0.021844,-0.158156,0.209998,10.437225,-0.465083,-0.866597,0.027349,-0.305013,2.031414,10.627300,-0.137955,-0.743248,0.068884,-1.784399,2.350290,10.868132,-0.227550,-1.056760,0.057236
19.650000,-2.698637,1.563914,10.914650,-0.019064,-1.177493,-0.033169,-0.532863,0.012861,10.572898,-0.420196,-1.021426,-0.028820,-0.134790,0.276384,10.439363,-0.377903,-0.811652,0.004768,-0.359952,2.243457,10.681730,-0.031702,-0.694917,0.069429,-1.924500,2.293364,10.825149,-0.144529,-0.995855,0.053325
19.660000,-2.927320,1.445506,11.067115,0.109713,-1.099519,-0.052457,-0.569411,0.165415,10.481421,-0.318813,-0.959655,-0.013825,-0.006742,0.268596,10.661947,-0.263831,-0.768158,-0.000554,-0.298195,2.117698,10.659600,0.080913,-0.646632,0.060426,-2.028161,2.157200,10.949396,-0.040303,-0.916611,0.049666
19.670000,-2.916327,1.506100,11.304730,0.186151,-1.018546,-0.047065,-0.571860,0.185568,10.503022,-0.220314,-0.908267,-0.026255,0.014217,0.298229,10.444834,-0.164993,-0.732696,-0.004669,-0.386271,2.135768,10.692936,0.176976,-0.606332,0.058051,-2.070436,2.189725,10.981059,0.059491,-0.862421,0.032222
19.680000,-3.111146,1.452446,11.287191,0.291159,-0.941003,-0.052637,-0.570980,0.152670,10.458666,-0.133264,-0.854161,-0.031998,0.006808,0.185154,10.446011,-0.079579,-0.685143,0.008254,-0.416840,2.123078,10.736881,0.284204,-0.560507,0.049349,-2.181174,2.191872,11.237890,0.147746,-0.800973,0.041753
19.690000,-3.168835,1.318384,11.501371,0.363738,-0.889182,-0.033248,-0.616005,0.098476,10.434021,-0.050251,-0.793210,-0.029813,-0.109649,0.361744,10.504764,0.023331,-0.630433,-0.001220,-0.470032,2.178294,10.757455,0.376557,-0.531075,0.043144,-2.125164,2.135385,11.253344,0.222661,-0.775629,0.040330
19.700000,-3.082703,1.409221,11.420425,0.458125,-0.842409,-0.055968,-0.600570,0.043908,10.545168,0.049738,-0.743692,-0.044975,-0.124228,0.263952,10.474905,0.117297,-0.607955,-0.014209,-0.467074,2.162778,10.756989,0.448059,-0.483447,0.034557,-2.034585,2.249600,11.208746,0.312487,-0.711318,0.045083
19.710000,-3.248309,1.392148,11.615835,0.551383,-0.757161,-0.071569,-0.570124,0.018008,10.497259,0.132466,-0.700601,-0.036310,-0.020152,0.390053,10.434290,0.205659,-0.565890,-0.007471,-0.653191,2.167093,10.813999,0.548124,-0.455684,0.027815,-2.052282,2.300055,11.149570,0.399624,-0.665517,0.024044
19.720000,-3.146214,1.356964,11.632145,0.644955,-0.530638,-0.057224,-0.673230,-0.072272,10.607092,0.211944,-0.655817,-0.047718,-0.088028,0.401207,10.422306,0.288285,-0.531549,-0.008079,-0.691471,2.214651,10.850633,0.610130,-0.408769,0.018424,-1.958306,2.267559,11.187623,0.469313,-0.642750,0.030957
19.730000,-3.233013,1.279234,11.789000,0.700072,-0.299333,-0.071069,-0.721016,0.005162,10.617153,0.269946,-0.616322,-0.043726,-0.211683,0.465651,10.409779,0.363095,-0.493756,-0.010700,-0.700678,2.092292,10.806301,0.679482,-0.395818,0.014493,-1.941495,2.202816,11.203664,0.541145,-0.610645,0.033375
