time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz,rope3_mag,rope3_fx,rope3_fy,rope3_fz,rope4_mag,rope4_fx,rope4_fy,rope4_fz
30.860000,8.452088,-3.282271,-1.400447,-7.661804,4.153123,-0.543307,-1.733968,-3.734516,5.063143,0.291034,-2.216608,-4.542836,6.299072,1.313747,0.785988,-6.110204,2.489897,-0.467859,0.739132,-2.331175
30.870000,8.665325,-3.422909,-1.346633,-7.845899,3.917695,-0.502381,-1.575912,-3.551401,4.809509,0.291841,-2.062700,-4.334913,6.560985,1.350156,0.843113,-6.364963,2.585906,-0.526076,0.753288,-2.417171
30.880000,8.883351,-3.582817,-1.192015,-8.040923,3.773216,-0.487993,-1.444969,-3.451245,4.500899,0.296108,-1.850308,-4.092282,6.878028,1.374746,0.868091,-6.683095,2.727336,-0.593461,0.770820,-2.547941
30.890000,9.111394,-3.710486,-0.926327,-8.269928,3.576297,-0.480019,-1.288829,-3.301273,4.255802,0.303242,-1.642957,-3.914152,7.245344,1.395892,0.879188,-7.055036,2.934707,-0.672080,0.800377,-2.742300
30.900000,9.386266,-3.782100,-0.579515,-8.570990,3.418916,-0.485314,-1.149487,-3.183102,4.086146,0.313805,-1.456518,-3.804822,7.650221,1.424309,0.891064,-7.463460,3.260177,-0.771410,0.858778,-3.048964
30.910000,9.699714,-3.803146,-0.202912,-8.920726,3.479991,-0.524841,-1.088593,-3.263410,3.947624,0.328480,-1.283512,-3.718660,8.044762,1.457308,0.908773,-7.859300,3.767384,-0.903338,0.964410,-3.528041
30.920000,9.957466,-3.806198,0.142966,-9.200193,3.471289,-0.551757,-1.015199,-3.273345,3.889366,0.356585,-1.145278,-3.699777,8.396458,1.482196,0.940610,-8.210899,4.471442,-1.066253,1.121533,-4.195124
30.930000,10.128344,-3.877848,0.408254,-9.347673,3.546118,-0.584701,-0.981988,-3.356900,4.061391,0.418387,-1.080230,-3.892679,8.752831,1.493033,1.015233,-8.564590,5.287517,-1.234263,1.305892,-4.972833
30.940000,10.344302,-4.124291,0.588104,-9.468313,3.563905,-0.598383,-0.952078,-3.381849,4.286380,0.502324,-1.030015,-4.130350,9.155505,1.488695,1.171393,-8.957393,6.086359,-1.377592,1.475720,-5.741799
30.950000,10.670545,-4.544404,0.711486,-9.628225,3.574174,-0.601217,-0.939623,-3.395639,4.485521,0.596429,-0.974285,-4.337619,9.571951,1.472441,1.427919,-9.349611,6.792237,-1.489464,1.600406,-6.430760
30.960000,10.978164,-4.986247,0.806619,-9.747143,3.626293,-0.604849,-0.953559,-3.445995,4.665753,0.690570,-0.913759,-4.522987,9.969986,1.464506,1.758422,-9.703803,7.391006,-1.581789,1.677284,-7.022224
30.970000,11.218079,-5.317140,0.900438,-9.836795,3.652012,-0.602555,-0.969915,-3.468916,4.784494,0.764443,-0.838581,-4.647988,10.337107,1.492846,2.087316,-10.013507,7.840545,-1.656223,1.721885,-7.467676
30.980000,11.484242,-5.540105,1.013263,-10.008414,3.670530,-0.601954,-0.986889,-3.483747,4.853669,0.809315,-0.751861,-4.726290,10.692828,1.580655,2.337490,-10.313788,8.138631,-1.714149,1.775143,-7.755506
30.990000,11.750913,-5.688576,1.133919,-10.219505,3.742809,-0.615360,-1.014917,-3.549633,4.955426,0.838478,-0.667532,-4.838141,11.107580,1.742949,2.502439,-10.680743,8.374029,-1.769883,1.890159,-7.963616
31.000000,11.982972,-5.822361,1.231743,-10.400699,3.862520,-0.641402,-1.047799,-3.661937,5.108215,0.864214,-0.587711,-5.000160,11.549058,1.963789,2.640263,-11.070379,8.654424,-1.843265,2.105659,-8.189483
31.010000,12.264205,-6.012496,1.281021,-10.612239,3.984083,-0.669446,-1.069471,-3.779020,5.275106,0.894419,-0.508776,-5.173771,11.926087,2.199224,2.838417,-11.372703,9.069256,-1.957795,2.449953,-8.509769
31.020000,12.558469,-6.196208,1.249396,-10.851782,4.058392,-0.686066,-1.064187,-3.855822,5.427230,0.936964,-0.430146,-5.328405,12.297036,2.418891,3.164804,-11.634006,9.672854,-2.137050,2.955310,-8.958977
31.030000,12.815030,-6.277457,1.123781,-11.115559,4.090111,-0.687418,-1.032107,-3.897591,5.576826,0.997525,-0.354591,-5.475418,12.685524,2.593943,3.567198,-11.894078,10.419989,-2.381438,3.641454,-9.468091
31.040000,13.100890,-6.271809,0.936973,-11.463848,4.133027,-0.681296,-0.985875,-3.955477,5.732307,1.068660,-0.283212,-5.624687,13.023374,2.705226,3.899177,-12.127920,11.184405,-2.650679,4.484055,-9.897377
31.050000,13.338676,-6.203127,0.746397,-11.784922,4.220952,-0.675971,-0.930937,-4.061140,5.871314,1.128603,-0.216157,-5.757765,13.345463,2.789073,4.085884,-12.394677,11.762151,-2.845036,5.345626,-10.083563
31.060000,13.464789,-6.123269,0.630030,-11.975357,4.325221,-0.673096,-0.858049,-4.185478,5.995121,1.161530,-0.156737,-5.879435,13.665316,2.888621,4.161231,-12.691765,11.922088,-2.837061,5.950421,-9.933769
31.070000,13.574612,-6.091964,0.648096,-12.113548,4.393008,-0.673169,-0.758390,-4.274367,6.145505,1.172431,-0.109842,-6.031631,13.956624,3.016447,4.222187,-12.956139,11.786279,-2.626865,6.151010,-9.704691
31.080000,13.675676,-6.059102,0.801886,-12.233903,4.416796,-0.682422,-0.639574,-4.316635,6.317680,1.174287,-0.078059,-6.207095,14.229131,3.158261,4.352001,-13.173976,11.842574,-2.359143,6.084018,-9.882598
31.090000,13.797981,-5.995852,1.049025,-12.382794,4.434581,-0.708823,-0.519767,-4.346598,6.441151,1.179921,-0.061126,-6.331862,14.466409,3.275906,4.543914,-13.337852,12.373454,-2.152507,5.857930,-10.684275
31.100000,13.966733,-5.942427,1.336894,-12.568608,4.461414,-0.751201,-0.412973,-4.378283,6.498229,1.208996,-0.055783,-6.384528,14.689051,3.343904,4.753582,-13.490367,13.192340,-2.065053,5.414157,-11.851594
31.110000,14.086137,-5.925326,1.617261,-12.676523,4.458898,-0.795016,-0.327048,-4.375244,6.552174,1.276253,-0.056027,-6.426432,14.896177,3.340479,4.944777,-13.648680,13.793148,-2.134469,4.759837,-12.768669
31.120000,14.172785,-5.962669,1.866323,-12.721292,4.390725,-0.823233,-0.267877,-4.304532,6.618963,1.365389,-0.055002,-6.476369,15.062391,3.240103,5.105352,-13.795389,13.937958,-2.353674,4.184155,-13.085096
31.130000,14.238812,-5.975519,2.061196,-12.758856,4.318764,-0.839402,-0.239706,-4.229618,6.642767,1.432450,-0.047590,-6.486307,15.233929,3.043318,5.255608,-13.971020,13.850613,-2.621220,3.982339,-13.004218
31.140000,14.242544,-5.844856,2.169621,-12.805485,4.299037,-0.852592,-0.238235,-4.206905,6.622104,1.448889,-0.032965,-6.461571,15.405594,2.773888,5.396298,-14.160432,13.729992,-2.773138,4.169952,-12.784126
31.150000,14.251553,-5.588048,2.195889,-12.925114,4.270371,-0.853457,-0.249810,-4.176754,6.625944,1.422506,-0.013731,-6.471431,15.525690,2.493942,5.524139,-14.293746,13.840706,-2.744517,4.661073,-12.739983
31.160000,14.248518,-5.298505,2.170346,-13.047441,4.232640,-0.847331,-0.263711,-4.138566,6.678871,1.373083,0.006914,-6.536201,15.596996,2.292998,5.661781,-14.351052,14.263914,-2.575872,5.344650,-12.971463
31.170000,14.192681,-5.087395,2.142022,-13.075257,4.177882,-0.838404,-0.271294,-4.083892,6.750382,1.321302,0.025793,-6.619755,15.655499,2.227231,5.804583,-14.368051,14.433493,-2.327722,5.915534,-12.958159
31.180000,14.119894,-5.012775,2.151057,-13.023688,4.112981,-0.831514,-0.269511,-4.019025,6.837260,1.293126,0.039494,-6.713747,15.717327,2.281021,5.874539,-14.398649,14.254472,-2.191979,6.244732,-12.624917
31.190000,14.032756,-5.021272,2.191419,-12.919085,4.042353,-0.827252,-0.259967,-3.948251,6.949007,1.303657,0.043693,-6.825487,15.762394,2.377465,5.768374,-14.475033,14.349805,-2.320792,6.539550,-12.560458
31.200000,14.027633,-5.068681,2.260589,-12.883039,3.980420,-0.825082,-0.247902,-3.886069,7.050381,1.342140,0.031676,-6.921382,15.789813,2.427231,5.479345,-14.608338,14.588349,-2.579508,6.702204,-12.698289
31.210000,14.000394,-5.082356,2.355777,-12.830861,3.952784,-0.825596,-0.239656,-3.858168,7.118007,1.388043,-0.005079,-6.981356,15.777121,2.372149,5.123006,-14.732456,14.540233,-2.705104,6.554643,-12.693992
31.220000,13.945988,-5.069120,2.518846,-12.745588,3.943920,-0.821680,-0.237442,-3.850061,7.190483,1.432354,-0.074965,-7.045976,15.680826,2.220784,4.861498,-14.741854,14.391019,-2.635048,6.314947,-12.660149
31.230000,13.870427,-5.045428,2.767443,-12.620366,3.908318,-0.802610,-0.239017,-3.817543,7.285912,1.470167,-0.184123,-7.133668,15.533608,2.056349,4.803677,-14.628365,14.240110,-2.468534,6.184779,-12.587119
31.240000,13.761193,-5.011505,3.037502,-12.451058,3.836366,-0.769144,-0.241459,-3.750709,7.358984,1.490320,-0.330222,-7.198926,15.505373,1.988746,4.973021,-14.550963,14.145265,-2.375735,6.231144,-12.474664
31.250000,13.636744,-4.993778,3.213286,-12.275902,3.759355,-0.733431,-0.242949,-3.679103,7.382575,1.484639,-0.498012,-7.214586,15.485009,2.042540,5.241287,-14.427143,14.137084,-2.451330,6.342054,-12.394615
31.260000,13.509528,-5.043703,3.207052,-12.115413,3.700078,-0.706368,-0.241949,-3.623959,7.374074,1.448431,-0.663085,-7.199954,15.437835,2.184270,5.511868,-14.253948,14.124337,-2.624362,6.284269,-12.374069
31.270000,13.358818,-5.188974,3.027465,-11.931766,3.667741,-0.694671,-0.238378,-3.593457,7.342598,1.372911,-0.796656,-7.168974,15.387192,2.355777,5.743696,-14.079274,14.097335,-2.741450,5.979450,-12.468580
31.280000,13.209910,-5.410422,2.792035,-11.723208,3.674052,-0.702742,-0.235316,-3.598533,7.298142,1.257189,-0.874880,-7.135611,15.329369,2.524325,5.907852,-13.918140,14.014433,-2.678714,5.558978,-12.582790
31.290000,13.074981,-5.617066,2.629498,-11.510405,3.664374,-0.718577,-0.234546,-3.585564,7.261773,1.118851,-0.888744,-7.119807,15.238226,2.702864,5.982148,-13.751798,13.813808,-2.441050,5.274277,-12.531742
31.300000,12.890553,-5.675933,2.577182,-11.283097,3.639594,-0.736538,-0.243195,-3.555983,7.224315,0.987545,-0.843315,-7.106638,15.136852,2.920943,5.995607,-13.588417,13.449847,-2.145791,5.271058,-12.186465
31.310000,12.646291,-5.538638,2.581580,-11.071929,3.549705,-0.737861,-0.263888,-3.462128,7.216644,0.905831,-0.763851,-7.118705,15.041484,3.163692,6.007236,-13.422012,13.053280,-1.936044,5.505890,-11.675831
31.320000,12.409101,-5.281690,2.556824,-10.933992,3.385353,-0.711945,-0.296962,-3.296296,7.178800,0.895411,-0.672176,-7.090951,14.926735,3.363115,6.051434,-13.224108,12.877111,-1.890796,5.856639,-11.311262
31.330000,12.199113,-5.012218,2.438151,-10.851334,3.202300,-0.665844,-0.342608,-3.113518,7.091483,0.959491,-0.588905,-7.001550,14.797741,3.464792,6.120642,-13.019451,12.784798,-1.959893,6.115886,-11.054675
31.340000,11.988314,-4.801081,2.218720,-10.758559,3.067350,-0.613278,-0.401693,-2.978451,6.968865,1.076928,-0.518389,-6.865608,14.655778,3.470279,6.154382,-12.840271,12.492270,-2.036051,6.168750,-10.670418
31.350000,11.767231,-4.667637,1.948886,-10.624629,3.000753,-0.559902,-0.472579,-2.909931,6.861807,1.216978,-0.445659,-6.738304,14.470636,3.426839,6.082256,-12.675261,12.202920,-2.085866,6.243144,-10.275388
31.360000,11.551109,-4.585040,1.698596,-10.465194,2.999727,-0.506935,-0.551900,-2.904614,6.862810,1.362547,-0.344731,-6.717350,14.257776,3.397266,5.906867,-12.524044,12.098023,-2.094674,6.521990,-9.971868
31.370000,11.372877,-4.513545,1.525231,-10.326854,3.024109,-0.450012,-0.628606,-2.923625,6.883732,1.477753,-0.181416,-6.720797,14.046024,3.407744,5.689694,-12.381658,11.976575,-2.006547,6.848704,-9.618075
31.380000,11.217416,-4.410134,1.454071,-10.211112,2.995182,-0.382928,-0.679749,-2.891785,6.887887,1.549856,0.051498,-6.711057,13.817465,3.426688,5.487258,-12.209428,11.804930,-1.827571,7.046391,-9.293263
31.390000,10.991278,-4.234128,1.475163,-10.035151,2.980983,-0.321030,-0.714799,-2.876154,6.888401,1.591582,0.327724,-6.693992,13.551716,3.399650,5.335591,-11.984275,11.634762,-1.614023,7.006593,-9.147146
31.400000,10.695192,-4.013396,1.566473,-9.789072,2.900973,-0.259088,-0.713186,-2.799980,6.873654,1.617998,0.595076,-6.653952,13.273388,3.293120,5.258180,-11.734126,11.370298,-1.413243,6.638353,-9.122428
31.410000,10.444222,-3.831505,1.706371,-9.565022,2.757619,-0.201152,-0.676763,-2.665707,6.853367,1.647659,0.796724,-6.604475,13.066078,3.119255,5.273179,-11.540633,11.010211,-1.264429,6.014706,-9.135057
31.420000,10.238844,-3.717014,1.855701,-9.358103,2.631845,-0.153443,-0.629984,-2.550722,6.785019,1.677499,0.889547,-6.513922,12.970540,2.914592,5.355440,-11.448114,10.603625,-1.170262,5.286292,-9.117152
31.430000,10.027967,-3.651299,1.974894,-9.128413,2.556919,-0.114573,-0.585306,-2.486388,6.639334,1.694833,0.867445,-6.360491,12.891813,2.710707,5.405901,-11.385392,10.300474,-1.116376,4.629532,-9.133505
31.440000,9.864319,-3.621225,2.058219,-8.941771,2.491843,-0.079414,-0.536453,-2.432117,6.502023,1.707940,0.776401,-6.225468,12.747110,2.547462,5.339793,-11.290964,10.214757,-1.089093,4.148424,-9.270692
31.450000,9.736159,-3.573170,2.100894,-8.809738,2.396021,-0.045775,-0.478125,-2.347386,6.438321,1.721249,0.674724,-6.167173,12.551226,2.459043,5.160615,-11.173829,10.038856,-1.057303,3.758188,-9.248609
31.460000,9.546882,-3.434039,2.084986,-8.660437,2.257615,-0.014624,-0.412019,-2.219651,6.405836,1.716392,0.601095,-6.142265,12.325692,2.442497,4.926803,-11.031025,9.515969,-1.018229,3.422735,-8.820531
31.470000,9.297758,-3.204207,2.014789,-8.492466,2.081086,0.011866,-0.342662,-2.052647,6.373588,1.685701,0.575436,-6.119634,12.117782,2.479676,4.715091,-10.883922,8.962004,-1.019057,3.287846,-8.274605
31.480000,9.051433,-2.944645,1.911440,-8.342895,1.897560,0.032035,-0.277629,-1.876867,6.378752,1.648178,0.597202,-6.133135,11.975800,2.556781,4.554694,-10.776708,8.692496,-1.075633,3.441149,-7.909551
31.490000,8.853405,-2.723696,1.797948,-8.229924,1.798354,0.047424,-0.229670,-1.782997,6.412365,1.617071,0.640922,-6.171931,11.869656,2.653435,4.385077,-10.706031,8.504265,-1.116894,3.735309,-7.557945
31.500000,8.712402,-2.581932,1.694088,-8.146757,1.917227,0.064105,-0.209312,-1.904689,6.407865,1.594088,0.668425,-6.170318,11.772279,2.747176,4.136186,-10.673872,8.201218,-1.066621,3.980497,-7.090693
31.510000,8.573960,-2.508871,1.606594,-8.039727,1.990794,0.074487,-0.181244,-1.981127,6.398133,1.601621,0.659636,-6.159204,11.665641,2.807092,3.799648,-10.666306,8.021811,-0.936092,4.193161,-6.774259
31.520000,8.434175,-2.480378,1.544687,-7.911824,2.078094,0.078600,-0.153214,-2.070947,6.415167,1.650471,0.611414,-6.168994,11.502633,2.798921,3.443509,-10.612203,8.083373,-0.760770,4.391689,-6.743531
31.530000,8.354202,-2.482599,1.518522,-7.830931,2.193215,0.075691,-0.126619,-2.188249,6.417437,1.719730,0.527791,-6.160151,11.300224,2.733806,3.193825,-10.489082,8.029748,-0.565810,4.377777,-6.707592
31.540000,8.271403,-2.477827,1.508304,-7.746063,2.339430,0.064963,-0.102084,-2.336299,6.411919,1.790932,0.424039,-6.142106,11.097515,2.665356,3.130068,-10.307929,7.902090,-0.434726,4.202169,-6.678010
31.550000,8.076826,-2.434258,1.485470,-7.556645,2.517226,0.046296,-0.080738,-2.515505,6.399392,1.843530,0.311175,-6.120195,10.895193,2.649697,3.220091,-10.065553,7.529882,-0.401797,3.832605,-6.469067
31.560000,7.841600,-2.385058,1.458602,-7.326300,2.707822,0.020823,-0.063971,-2.706986,6.385892,1.867685,0.192345,-6.103636,10.751901,2.734031,3.380026,-9.833812,7.227688,-0.470376,3.486996,-6.313404
31.570000,7.695949,-2.376766,1.451077,-7.174468,2.879499,-0.007634,-0.053609,-2.878990,6.328461,1.853681,0.064565,-6.050547,10.760813,2.936407,3.542585,-9.727420,7.307167,-0.612229,3.335691,-6.472482
31.580000,7.638587,-2.403050,1.460205,-7.102195,3.012564,-0.032893,-0.050959,-3.011953,6.266567,1.828389,-0.070655,-5.993485,10.764482,3.177531,3.612019,-9.629678,7.220434,-0.725703,3.131430,-6.465459
31.590000,7.613970,-2.431389,1.465968,-7.064830,3.119244,-0.049427,-0.055518,-3.118358,6.220599,1.816789,-0.207495,-5.945761,10.733793,3.400383,3.588098,-9.527710,7.131487,-0.772167,2.961968,-6.441165
31.600000,7.600724,-2.443122,1.447901,-7.050229,3.232275,-0.054901,-0.064827,-3.231158,6.131605,1.813448,-0.332488,-5.847858,10.707886,3.587230,3.519746,-9.455262,6.893244,-0.721712,2.769220,-6.271154
31.610000,7.587882,-2.438611,1.387191,-7.050165,3.371667,-0.050017,-0.074979,-3.370462,6.333057,1.917320,-0.457150,-6.018514,10.621840,3.711455,3.412556,-9.348960,6.651144,-0.612578,2.607551,-6.087950
31.620000,7.545278,-2.429498,1.270940,-7.029472,3.523995,-0.037833,-0.081083,-3.522859,6.576557,2.043559,-0.571190,-6.224846,10.623982,3.831271,3.324495,-9.334779,6.462648,-0.489873,2.483058,-5.946450
31.630000,7.441569,-2.431852,1.103064,-6.945955,3.656758,-0.023933,-0.078897,-3.655829,6.790585,2.147965,-0.679725,-6.405955,10.682273,3.941747,3.253274,-9.380287,6.212672,-0.379977,2.332045,-5.745822
31.640000,7.330160,-2.475078,0.914394,-6.838795,3.753914,-0.015264,-0.067875,-3.753269,7.004666,2.220169,-0.809424,-6.594015,10.682532,4.001485,3.184032,-9.379048,6.033801,-0.311033,2.190163,-5.613661
31.650000,7.369492,-2.601704,0.746410,-6.854446,3.828506,-0.016985,-0.052606,-3.828107,7.210388,2.254890,-0.985798,-6.777416,10.690383,4.036738,3.156186,-9.382299,6.076584,-0.290197,2.103986,-5.693321
31.660000,7.444261,-2.740559,0.599660,-6.895416,3.894372,-0.030215,-0.041241,-3.894036,7.396593,2.267310,-1.217712,-6.934412,10.738037,4.065335,3.172602,-9.418762,6.095280,-0.294758,1.992373,-5.752913
31.670000,7.491517,-2.824897,0.477522,-6.922049,3.938785,-0.051739,-0.042970,-3.938210,7.564329,2.287296,-1.488150,-7.054981,10.795067,4.078260,3.184484,-9.474193,6.104703,-0.311563,1.885855,-5.797748
31.680000,7.530346,-2.828253,0.380319,-6.968676,3.939701,-0.075179,-0.064880,-3.938449,7.718623,2.335789,-1.759164,-7.143289,10.838030,4.061285,3.135802,-9.546496,6.135999,-0.328782,1.825446,-5.848943
31.690000,7.615479,-2.765187,0.301491,-7.089313,3.905902,-0.094424,-0.108806,-3.903244,7.868098,2.407733,-1.992345,-7.220827,10.883770,4.013795,3.013306,-9.657427,6.147198,-0.334795,1.823151,-5.861065
31.700000,7.752096,-2.659994,0.229280,-7.277833,3.878447,-0.107194,-0.171636,-3.873164,8.008831,2.467915,-2.166121,-7.304704,10.950793,3.947975,2.855376,-9.807150,6.099844,-0.322798,1.872416,-5.796375
31.710000,7.874512,-2.533418,0.151409,-7.454315,3.887670,-0.115087,-0.247670,-3.878066,8.120041,2.470605,-2.281216,-7.391024,11.016991,3.879358,2.722211,-9.945564,6.105764,-0.298271,1.989354,-5.764882
31.720000,7.936906,-2.418495,0.059100,-7.559224,3.925005,-0.121608,-0.328600,-3.909334,8.205347,2.401933,-2.360094,-7.482539,11.075232,3.831195,2.665556,-10.043780,6.103826,-0.261140,2.125754,-5.715739
31.730000,7.974843,-2.353181,-0.053270,-7.619569,3.965949,-0.131207,-0.404452,-3.943089,8.293067,2.295258,-2.425066,-7.591166,11.156959,3.814063,2.696583,-10.132083,6.093225,-0.219351,2.252349,-5.657402
31.740000,8.038944,-2.347930,-0.187779,-7.686129,4.016355,-0.148721,-0.470304,-3.985950,8.388861,2.206205,-2.469723,-7.707537,11.260464,3.793026,2.772128,-10.233588,6.136287,-0.187380,2.377290,-5.653971
31.750000,8.124069,-2.376510,-0.335106,-7.761469,4.116120,-0.177925,-0.531334,-4.077802,8.486532,2.187440,-2.466209,-7.820111,11.363803,3.719801,2.832423,-10.357436,6.326002,-0.182553,2.540022,-5.790792
31.760000,8.201992,-2.403728,-0.467504,-7.827912,4.287529,-0.219077,-0.597931,-4.239975,8.600058,2.267929,-2.394908,-7.942412,11.467145,3.589448,2.843371,-10.513160,6.350326,-0.208889,2.624837,-5.778689
31.770000,8.269882,-2.413620,-0.545559,-7.890992,4.492206,-0.265767,-0.677880,-4.432806,8.747683,2.440552,-2.260803,-8.090392,11.546911,3.444390,2.790776,-10.662030,6.258263,-0.266729,2.651101,-5.662719
31.780000,8.343478,-2.411120,-0.535761,-7.969510,4.662587,-0.305705,-0.776418,-4.587313,8.950870,2.679255,-2.098722,-8.278589,11.600487,3.360419,2.675933,-10.775818,6.190901,-0.342837,2.667405,-5.576259
31.790000,8.448060,-2.411997,-0.429082,-8.085040,4.785990,-0.330222,-0.902930,-4.688430,9.223594,2.960393,-1.954978,-8.514037,11.675285,3.396824,2.509576,-10.884663,6.162976,-0.409603,2.659340,-5.544584
31.800000,8.601265,-2.427670,-0.249447,-8.247785,4.922598,-0.342561,-1.072558,-4.792102,9.508629,3.250440,-1.846914,-8.742859,11.758346,3.530685,2.294756,-10.978481,6.115693,-0.432177,2.577963,-5.528926
31.810000,8.763572,-2.446818,-0.048846,-8.414921,5.119174,-0.354416,-1.293700,-4.940311,9.724159,3.505203,-1.753773,-8.899276,11.810826,3.683754,2.055801,-11.031739,6.065625,-0.390690,2.417953,-5.549114
31.820000,8.865450,-2.446240,0.107412,-8.520597,5.345989,-0.380396,-1.551084,-5.101866,9.890444,3.699964,-1.645124,-9.023564,11.843637,3.794987,1.849501,-11.065675,6.023052,-0.286410,2.190866,-5.603145
31.830000,8.919276,-2.428021,0.173884,-8.580674,5.556874,-0.437445,-1.814989,-5.233861,10.066774,3.815370,-1.503020,-9.193684,11.856165,3.839792,1.718807,-11.084690,6.018957,-0.143677,1.933745,-5.698055
31.840000,9.000827,-2.416887,0.150291,-8.668965,5.781221,-0.541778,-2.077626,-5.367724,10.250060,3.824874,-1.340729,-9.414697,11.846263,3.830630,1.663110,-11.085770,6.341510,0.000141,1.761370,-6.091989
31.850000,9.115123,-2.420879,0.070918,-8.787478,6.073604,-0.698108,-2.352090,-5.555987,10.423076,3.743287,-1.214169,-9.651638,11.829763,3.798749,1.646531,-11.081594,6.507414,0.109021,1.558173,-6.317171
31.860000,9.207914,-2.427949,-0.017631,-8.882029,6.385179,-0.880790,-2.623833,-5.754148,10.561249,3.633234,-1.186150,-9.845438,11.822416,3.771855,1.637379,-11.084296,6.594194,0.139731,1.379893,-6.446686
31.870000,9.279181,-2.429594,-0.080399,-8.955100,6.605912,-1.031764,-2.854148,-5.867485,10.664717,3.572196,-1.280538,-9.966736,11.849884,3.778557,1.646815,-11.109917,6.649204,0.084696,1.234780,-6.532998
31.880000,9.359785,-2.417539,-0.110868,-9.041504,6.738700,-1.103709,-3.045603,-5.908994,10.794207,3.603408,-1.467812,-10.068559,11.889297,3.834181,1.714407,-11.122736,6.557092,-0.030166,1.082904,-6.466982
