time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz,drone3_est_x,drone3_est_y,drone3_est_z,drone3_est_vx,drone3_est_vy,drone3_est_vz,drone4_est_x,drone4_est_y,drone4_est_z,drone4_est_vx,drone4_est_vy,drone4_est_vz
30.000000,-2.810202,0.212504,2.357417,-1.196274,-1.013239,0.267968,-2.453324,0.039485,3.182608,-0.191960,-0.588465,-0.133649,-2.788419,0.603035,3.312547,-0.152302,-0.548329,-0.034886,-3.423321,0.378248,3.345085,-0.167321,-0.549713,0.022683,-3.461461,-0.260840,3.198722,-0.253328,-0.537465,-0.155118,-2.816433,-0.453360,3.208745,-0.186514,-0.514887,-0.189643
30.010000,-2.821712,0.201782,2.359836,-0.164604,-1.524015,-0.194056,-2.453367,0.034935,3.181363,-0.187650,-0.585401,-0.133463,-2.789149,0.599746,3.312106,-0.150481,-0.543288,-0.035074,-3.422809,0.375710,3.347691,-0.162303,-0.542916,0.027522,-3.463758,-0.262657,3.195699,-0.252786,-0.529294,-0.158113,-2.816704,-0.456636,3.210842,-0.182851,-0.510584,-0.181516
30.020000,-2.822851,0.185807,2.357584,0.596990,-2.068764,-0.571553,-2.457816,0.027801,3.179353,-0.193558,-0.588340,-0.134835,-2.793483,0.590395,3.311831,-0.156979,-0.552288,-0.034919,-3.423798,0.364868,3.343207,-0.160845,-0.555350,0.017838,-3.463205,-0.269237,3.196735,-0.245709,-0.532251,-0.152788,-2.817381,-0.464065,3.214429,-0.180208,-0.515920,-0.170524
30.030000,-2.816588,0.164346,2.351590,0.803567,-2.485679,-0.776475,-2.461906,0.021302,3.177466,-0.198507,-0.589753,-0.135932,-2.797474,0.581829,3.311577,-0.162540,-0.559277,-0.034727,-3.424681,0.354918,3.338933,-0.159180,-0.565448,0.008779,-3.462639,-0.275234,3.197751,-0.238766,-0.533800,-0.147612,-2.817972,-0.470853,3.217877,-0.177426,-0.519662,-0.160037
30.040000,-2.808539,0.138765,2.343646,0.545700,-2.696563,-0.774702,-2.465661,0.015394,3.175696,-0.202573,-0.589779,-0.136769,-2.801145,0.573995,3.311341,-0.167240,-0.564427,-0.034500,-3.425468,0.345799,3.334862,-0.157331,-0.573405,0.000317,-3.462063,-0.280689,3.198747,-0.231957,-0.534069,-0.142582,-2.818483,-0.477046,3.221192,-0.174524,-0.521951,-0.150035
30.050000,-2.803290,0.111221,2.335832,0.060818,-2.634919,-0.614897,-2.469105,0.010032,3.174036,-0.205831,-0.588547,-0.137363,-2.804519,0.566840,3.311123,-0.171147,-0.567897,-0.034241,-3.426165,0.337454,3.330986,-0.155317,-0.579403,-0.007578,-3.461478,-0.285641,3.199722,-0.225286,-0.533175,-0.137695,-2.818920,-0.482686,3.224378,-0.171519,-0.522915,-0.140499
30.060000,-2.802988,0.084524,2.329702,-0.399534,-2.264149,-0.386687,-2.472260,0.005179,3.172482,-0.208348,-0.586175,-0.137730,-2.807615,0.560317,3.310922,-0.174328,-0.569836,-0.033952,-3.426778,0.329828,3.327296,-0.153160,-0.583610,-0.014933,-3.460887,-0.290125,3.200678,-0.218754,-0.531228,-0.132948,-2.819290,-0.487811,3.227439,-0.168428,-0.522676,-0.131412
30.070000,-2.807265,0.061811,2.325896,-0.670092,-1.627406,-0.176842,-2.475144,0.000798,3.171029,-0.210189,-0.582774,-0.137883,-2.810453,0.554381,3.310738,-0.176842,-0.570381,-0.033637,-3.427316,0.322871,3.323785,-0.150876,-0.586185,-0.021773,-3.460291,-0.294176,3.201615,-0.212362,-0.528331,-0.128338,-2.819597,-0.492459,3.230379,-0.165265,-0.521346,-0.122755
30.080000,-2.814129,0.045711,2.324180,-0.680946,-0.859118,-0.049537,-2.477778,-0.003146,3.169672,-0.211410,-0.578448,-0.137839,-2.813051,0.548990,3.310569,-0.178747,-0.569661,-0.033297,-3.427783,0.316536,3.320445,-0.148483,-0.587272,-0.028125,-3.459693,-0.297825,3.202531,-0.206110,-0.524577,-0.123862,-2.819847,-0.496663,3.233202,-0.162043,-0.519029,-0.114512
30.090000,-2.820905,0.037434,2.323677,-0.413560,-0.153303,-0.047223,-2.480179,-0.006685,3.168407,-0.212069,-0.573291,-0.137609,-2.815425,0.544106,3.310414,-0.180094,-0.567794,-0.032934,-3.428184,0.310778,3.317271,-0.145995,-0.587008,-0.034012,-3.459093,-0.301102,3.203427,-0.199998,-0.520054,-0.119517,-2.820044,-0.500457,3.235913,-0.158774,-0.515822,-0.106666
30.100000,-2.824752,0.036202,2.323097,0.117095,0.295865,-0.185794,-2.482363,-0.009850,3.167229,-0.212214,-0.567391,-0.137206,-2.817591,0.539692,3.310273,-0.180933,-0.564892,-0.032551,-3.428526,0.305557,3.314255,-0.143428,-0.585518,-0.039457,-3.458494,-0.304033,3.204304,-0.194028,-0.514842,-0.115300,-2.820193,-0.503870,3.238515,-0.155471,-0.511813,-0.099200
30.110000,-2.823037,0.039292,2.321020,0.821631,0.359028,-0.432094,-2.484346,-0.012667,3.166134,-0.211894,-0.560830,-0.136643,-2.819564,0.535714,3.310145,-0.181308,-0.561055,-0.032149,-3.428813,0.300833,3.311391,-0.140792,-0.582919,-0.044483,-3.457896,-0.306646,3.205162,-0.188198,-0.509018,-0.111210,-2.820299,-0.506930,3.241012,-0.152143,-0.507086,-0.092100
30.120000,-2.814131,0.042738,2.316409,1.488376,0.019988,-0.689943,-2.484640,-0.020119,3.165525,-0.207703,-0.565065,-0.135101,-2.824768,0.529926,3.309063,-0.189098,-0.561463,-0.033697,-3.434922,0.297053,3.308198,-0.151588,-0.578212,-0.050074,-3.457873,-0.318104,3.200850,-0.183822,-0.523645,-0.117721,-2.821814,-0.515854,3.243301,-0.152127,-0.515936,-0.085569
30.130000,-2.798603,0.042389,2.309251,1.864602,-0.757270,-0.818296,-2.484869,-0.026918,3.164972,-0.203458,-0.567704,-0.133478,-2.829560,0.524670,3.308039,-0.195762,-0.560638,-0.035095,-3.440561,0.293666,3.305168,-0.161060,-0.572711,-0.055222,-3.457813,-0.328633,3.196766,-0.179461,-0.535800,-0.123634,-2.823188,-0.524031,3.245497,-0.151788,-0.522867,-0.079360
30.140000,-2.779623,0.033994,2.300933,1.687473,-1.645012,-0.733076,-2.485038,-0.033111,3.164471,-0.199173,-0.568888,-0.131781,-2.833969,0.519910,3.307071,-0.201391,-0.558695,-0.036351,-3.445764,0.290643,3.302293,-0.169311,-0.566500,-0.059948,-3.457718,-0.338295,3.192902,-0.175123,-0.545687,-0.128982,-2.824431,-0.531512,3.247603,-0.151158,-0.528041,-0.073459
30.150000,-2.762866,0.016654,2.293636,0.956164,-2.318546,-0.445835,-2.485152,-0.038741,3.164019,-0.194861,-0.568752,-0.130018,-2.838020,0.515608,3.306156,-0.206069,-0.555742,-0.037473,-3.450559,0.287957,3.299566,-0.176436,-0.559658,-0.064276,-3.457593,-0.347151,3.189247,-0.170813,-0.553495,-0.133794,-2.825553,-0.538347,3.249623,-0.150264,-0.531611,-0.067854
30.160000,-2.753776,-0.007287,2.289346,-0.003346,-2.576090,-0.075959,-2.485217,-0.043847,3.163614,-0.190534,-0.567416,-0.128196,-2.841737,0.511733,3.305292,-0.209875,-0.551879,-0.038469,-3.454974,0.285582,3.296983,-0.182524,-0.552258,-0.068225,-3.457441,-0.355257,3.185793,-0.166539,-0.559400,-0.138101,-2.826564,-0.544580,3.251560,-0.149133,-0.533718,-0.062532
30.170000,-2.754323,-0.033549,2.288777,-0.694472,-2.401856,0.200165,-2.485236,-0.048467,3.163254,-0.186202,-0.564996,-0.126321,-2.845144,0.508251,3.304476,-0.212880,-0.547199,-0.039345,-3.459035,0.283494,3.294536,-0.187659,-0.544369,-0.071816,-3.457263,-0.362665,3.182530,-0.162307,-0.563566,-0.141930,-2.827470,-0.550255,3.253416,-0.147789,-0.534493,-0.057482
30.180000,-2.761480,-0.057808,2.290871,-0.750754,-1.937351,0.251875,-2.485215,-0.052637,3.162935,-0.181876,-0.561597,-0.124400,-2.848263,0.505135,3.303708,-0.215154,-0.541788,-0.040109,-3.462766,0.281672,3.292220,-0.191918,-0.536052,-0.075068,-3.457064,-0.369424,3.179451,-0.158122,-0.566145,-0.145308,-2.828280,-0.555410,3.255195,-0.146255,-0.534057,-0.052693
30.190000,-2.768736,-0.077234,2.293328,-0.172079,-1.377373,0.081083,-2.485156,-0.056390,3.162655,-0.177563,-0.557317,-0.122438,-2.851113,0.502357,3.302983,-0.216759,-0.535725,-0.040766,-3.466189,0.280093,3.290029,-0.195374,-0.527364,-0.077999,-3.456846,-0.375579,3.176547,-0.153988,-0.567280,-0.148261,-2.829001,-0.560083,3.256899,-0.144552,-0.532524,-0.048153
30.200000,-2.769850,-0.090954,2.293961,0.681628,-0.864092,-0.186291,-2.485063,-0.059756,3.162413,-0.173272,-0.552247,-0.120440,-2.853713,0.499892,3.302302,-0.217753,-0.529082,-0.041324,-3.469327,0.278741,3.287958,-0.198093,-0.518358,-0.080626,-3.456610,-0.381174,3.173810,-0.149909,-0.567101,-0.150813,-2.829640,-0.564309,3.258531,-0.142699,-0.529999,-0.043852
30.210000,-2.762359,-0.099489,2.291895,1.339923,-0.453408,-0.396286,-2.484941,-0.062764,3.162205,-0.169010,-0.546471,-0.118411,-2.856082,0.497715,3.301660,-0.218191,-0.521929,-0.041788,-3.472198,0.277595,3.286001,-0.200138,-0.509084,-0.082967,-3.456359,-0.386248,3.171233,-0.145890,-0.565730,-0.152987,-2.830202,-0.568121,3.260094,-0.140714,-0.526580,-0.039780
30.220000,-2.748470,-0.103903,2.287783,1.529414,-0.162930,-0.463526,-2.484796,-0.070284,3.165938,-0.164795,-0.551193,-0.108405,-2.856837,0.488348,3.300182,-0.214913,-0.531457,-0.043946,-3.476547,0.268985,3.284114,-0.205530,-0.517166,-0.085119,-3.459216,-0.390115,3.174395,-0.149101,-0.561618,-0.143440,-2.833610,-0.578989,3.261414,-0.145308,-0.539448,-0.036284
30.230000,-2.732952,-0.105575,2.283170,1.305816,-0.183779,-0.283567,-2.484626,-0.077150,3.169515,-0.160621,-0.554303,-0.098922,-2.857492,0.479763,3.298783,-0.211482,-0.538970,-0.045899,-3.480542,0.261101,3.282333,-0.209985,-0.523398,-0.087010,-3.461838,-0.393586,3.177434,-0.151698,-0.556691,-0.134337,-2.836743,-0.588966,3.262678,-0.149167,-0.549974,-0.032974
30.240000,-2.719846,-0.107674,2.280473,0.925791,-0.485634,-0.008954,-2.484435,-0.083408,3.172939,-0.156491,-0.555944,-0.089940,-2.858055,0.471905,3.297459,-0.207919,-0.544637,-0.047658,-3.484207,0.253891,3.280654,-0.213580,-0.527936,-0.088655,-3.464240,-0.396691,3.180354,-0.153731,-0.551035,-0.125662,-2.839620,-0.598114,3.263888,-0.152350,-0.558353,-0.029841
30.250000,-2.710604,-0.113042,2.280575,0.589393,-1.012265,0.241251,-2.484223,-0.089100,3.176218,-0.152412,-0.556249,-0.081439,-2.858534,0.464725,3.296208,-0.204243,-0.548620,-0.049234,-3.487565,0.247308,3.279073,-0.216387,-0.530930,-0.090069,-3.466437,-0.399456,3.183159,-0.155247,-0.544730,-0.117398,-2.842260,-0.606489,3.265046,-0.154914,-0.564766,-0.026878
30.260000,-2.704788,-0.123863,2.283197,0.284742,-1.601565,0.430886,-2.483995,-0.094267,3.179355,-0.148385,-0.555341,-0.073397,-2.858935,0.458175,3.295027,-0.200473,-0.551064,-0.050637,-3.490637,0.241309,3.277585,-0.218472,-0.532515,-0.091265,-3.468445,-0.401907,3.185852,-0.156293,-0.537849,-0.109528,-2.844678,-0.614146,3.266153,-0.156909,-0.569381,-0.024076
30.270000,-2.702191,-0.140568,2.287734,-0.140504,-1.979790,0.579756,-2.483750,-0.098947,3.182358,-0.144417,-0.553334,-0.065794,-2.859265,0.452209,3.293911,-0.196625,-0.552109,-0.051876,-3.493442,0.235851,3.276185,-0.219898,-0.532819,-0.092256,-3.470276,-0.404069,3.188439,-0.156908,-0.530461,-0.102036,-2.846890,-0.621135,3.267213,-0.158386,-0.572355,-0.021430
30.280000,-2.704108,-0.160790,2.293780,-0.760758,-1.884160,0.705051,-2.483493,-0.103174,3.185229,-0.140508,-0.550335,-0.058612,-2.859529,0.446788,3.292859,-0.192716,-0.551880,-0.052962,-3.496001,0.230897,3.274870,-0.220724,-0.531959,-0.093054,-3.471942,-0.405964,3.190921,-0.157133,-0.522628,-0.094909,-2.848910,-0.627503,3.268226,-0.159388,-0.573835,-0.018933
30.290000,-2.712429,-0.179612,2.301082,-1.427628,-1.246793,0.789515,-2.483224,-0.106983,3.187975,-0.136663,-0.546442,-0.051833,-2.859733,0.441871,3.291867,-0.188759,-0.550497,-0.053902,-3.498330,0.226410,3.273636,-0.221004,-0.530047,-0.093672,-3.473457,-0.407611,3.193303,-0.157001,-0.514408,-0.088130,-2.850752,-0.633293,3.269195,-0.159958,-0.573955,-0.016577
30.300000,-2.727410,-0.191646,2.309192,-1.850236,-0.297513,0.795562,-2.482945,-0.110403,3.190600,-0.132883,-0.541746,-0.045437,-2.859883,0.437423,3.290933,-0.184766,-0.548070,-0.054705,-3.500445,0.222356,3.272479,-0.220786,-0.527183,-0.094120,-3.474829,-0.409032,3.195589,-0.156548,-0.505855,-0.081685,-2.852429,-0.638548,3.270120,-0.160135,-0.572841,-0.014356
30.310000,-2.746393,-0.194039,2.317294,-1.839886,0.517021,0.712166,-2.482658,-0.113463,3.193108,-0.129171,-0.536331,-0.039408,-2.859982,0.433409,3.290055,-0.180750,-0.544701,-0.055380,-3.502363,0.218705,3.271396,-0.220119,-0.523462,-0.094410,-3.476071,-0.410243,3.197781,-0.155803,-0.497018,-0.075562,-2.853951,-0.643305,3.271004,-0.159954,-0.570611,-0.012265
30.320000,-2.765005,-0.188509,2.324513,-1.495119,0.775492,0.594083,-2.480995,-0.115205,3.193853,-0.122384,-0.528016,-0.037090,-2.862384,0.430626,3.285824,-0.182116,-0.538581,-0.062861,-3.501329,0.216676,3.267517,-0.212689,-0.516098,-0.100381,-3.474295,-0.413416,3.196825,-0.148147,-0.492891,-0.075971,-2.852461,-0.645509,3.266963,-0.152857,-0.562567,-0.020239
30.330000,-2.780035,-0.180864,2.330535,-1.097334,0.360879,0.494647,-2.479424,-0.116711,3.194570,-0.115966,-0.519346,-0.034876,-2.864576,0.428157,3.281808,-0.182967,-0.531882,-0.069754,-3.500324,0.214902,3.263843,-0.205495,-0.508318,-0.105814,-3.472615,-0.416258,3.195929,-0.140885,-0.488097,-0.076249,-2.851045,-0.647436,3.263119,-0.146092,-0.554070,-0.027650
30.340000,-2.791179,-0.177869,2.335637,-0.944866,-0.539039,0.520473,-2.477941,-0.117999,3.195259,-0.109896,-0.510375,-0.032764,-2.866572,0.425978,3.277998,-0.183349,-0.524671,-0.076089,-3.499347,0.213364,3.260365,-0.198531,-0.500177,-0.110739,-3.471025,-0.418793,3.195090,-0.133997,-0.482708,-0.076404,-2.849698,-0.649107,3.259463,-0.139644,-0.545182,-0.034526
30.350000,-2.800948,-0.184187,2.341093,-1.025458,-1.517204,0.654476,-2.476540,-0.119085,3.195922,-0.104155,-0.501148,-0.030748,-2.868386,0.424066,3.274384,-0.183305,-0.517011,-0.081895,-3.498397,0.212042,3.257075,-0.191789,-0.491725,-0.115181,-3.469520,-0.421044,3.194306,-0.127462,-0.476791,-0.076444,-2.848418,-0.650542,3.255989,-0.133496,-0.535956,-0.040893
30.360000,-2.811479,-0.200317,2.347893,-1.024003,-2.199666,0.746936,-2.475218,-0.119988,3.196559,-0.098724,-0.491709,-0.028826,-2.870032,0.422401,3.270958,-0.182876,-0.508960,-0.087199,-3.497474,0.210919,3.253964,-0.185264,-0.483010,-0.119168,-3.468095,-0.423032,3.193575,-0.121261,-0.470407,-0.076377,-2.847201,-0.651760,3.252689,-0.127634,-0.526445,-0.046776
30.370000,-2.821651,-0.223098,2.355478,-0.601291,-2.436532,0.635907,-2.473968,-0.120721,3.197172,-0.093587,-0.482099,-0.026993,-2.871522,0.420963,3.267713,-0.182096,-0.500572,-0.092028,-3.496578,0.209979,3.251024,-0.178950,-0.474074,-0.122724,-3.466746,-0.424778,3.192893,-0.115377,-0.463613,-0.076210,-2.846043,-0.652780,3.249555,-0.122044,-0.516694,-0.052201
30.380000,-2.827096,-0.248028,2.361742,0.283674,-2.319799,0.307800,-2.472788,-0.121298,3.197760,-0.088726,-0.472353,-0.025247,-2.872866,0.419735,3.264641,-0.181001,-0.491895,-0.096407,-3.495707,0.209208,3.248249,-0.172840,-0.464957,-0.125874,-3.465468,-0.426301,3.192258,-0.109793,-0.456462,-0.075951,-2.844942,-0.653616,3.246581,-0.116712,-0.506746,-0.057191
30.390000,-2.823355,-0.271643,2.364597,1.270021,-2.059468,-0.064193,-2.471673,-0.121734,3.198325,-0.084128,-0.462504,-0.023583,-2.874075,0.418700,3.261734,-0.179622,-0.482976,-0.100361,-3.494862,0.208590,3.245630,-0.166928,-0.455695,-0.128641,-3.464259,-0.427617,3.191669,-0.104493,-0.449001,-0.075605,-2.843895,-0.654284,3.243760,-0.111626,-0.496642,-0.061767
30.400000,-2.809849,-0.292610,2.363786,1.808823,-1.832203,-0.245888,-2.470620,-0.122040,3.198868,-0.079776,-0.452584,-0.021999,-2.875160,0.417841,3.258985,-0.177988,-0.473854,-0.103912,-3.494041,0.208114,3.243162,-0.161209,-0.446321,-0.131046,-3.463113,-0.428744,3.191122,-0.099462,-0.441276,-0.075179,-2.842899,-0.654799,3.241086,-0.106774,-0.486417,-0.065952
30.410000,-2.791465,-0.311314,2.361371,1.553716,-1.692349,-0.111927,-2.469625,-0.122228,3.199389,-0.075659,-0.442620,-0.020491,-2.876130,0.417145,3.256388,-0.176126,-0.464570,-0.107082,-3.493245,0.207768,3.240837,-0.155677,-0.436866,-0.133111,-3.462028,-0.429696,3.190616,-0.094685,-0.433328,-0.074679,-2.841951,-0.655173,3.238552,-0.102144,-0.476104,-0.069766
30.420000,-2.776271,-0.328598,2.360541,0.621810,-1.570919,0.269026,-2.468219,-0.120748,3.192535,-0.070690,-0.429054,-0.034022,-2.872658,0.417279,3.258433,-0.164107,-0.453590,-0.100742,-3.487942,0.203482,3.241378,-0.139922,-0.436675,-0.129302,-3.460739,-0.427825,3.189167,-0.089548,-0.419077,-0.076109,-2.841909,-0.651599,3.238110,-0.099703,-0.456959,-0.069244
30.430000,-2.770785,-0.344504,2.363457,-0.459445,-1.293794,0.446890,-2.466897,-0.119282,3.186014,-0.066032,-0.415832,-0.046598,-2.869400,0.417501,3.260399,-0.152853,-0.442662,-0.094690,-3.482988,0.199596,3.241918,-0.125329,-0.435572,-0.125572,-3.459522,-0.425998,3.187801,-0.084697,-0.405255,-0.077339,-2.841850,-0.648182,3.237703,-0.097275,-0.438615,-0.068664
30.440000,-2.776062,-0.357381,2.367949,-1.117191,-0.802651,0.322085,-2.465656,-0.117832,3.179814,-0.061665,-0.402951,-0.058266,-2.866341,0.417801,3.262291,-0.142317,-0.431805,-0.088915,-3.478361,0.196080,3.242457,-0.111823,-0.433644,-0.121920,-3.458374,-0.424215,3.186516,-0.080116,-0.391851,-0.078380,-2.841773,-0.644916,3.237329,-0.094866,-0.421039,-0.068028
30.450000,-2.787489,-0.365069,2.370902,-1.046858,-0.146202,-0.104864,-2.464491,-0.116400,3.173921,-0.057572,-0.390405,-0.069071,-2.863470,0.418172,3.264109,-0.132455,-0.421035,-0.083406,-3.474041,0.192907,3.242993,-0.099331,-0.430970,-0.118347,-3.457291,-0.422476,3.185307,-0.075788,-0.378856,-0.079245,-2.841682,-0.641793,3.236986,-0.092477,-0.404195,-0.067342
30.460000,-2.797661,-0.366020,2.369340,-0.348124,0.492195,-0.679046,-2.463396,-0.114986,3.168324,-0.053735,-0.378192,-0.079057,-2.860777,0.418606,3.265856,-0.123225,-0.410367,-0.078152,-3.470007,0.190053,3.243527,-0.087786,-0.427627,-0.114853,-3.456270,-0.420780,3.184171,-0.071700,-0.366259,-0.079944,-2.841578,-0.638807,3.236672,-0.090114,-0.388052,-0.066610
30.470000,-2.800451,-0.360648,2.361958,0.581830,0.845117,-1.152310,-2.462369,-0.113593,3.163008,-0.050140,-0.366306,-0.088264,-2.858249,0.419097,3.267536,-0.114589,-0.399814,-0.073145,-3.466244,0.187494,3.244058,-0.077124,-0.423682,-0.111436,-3.455306,-0.419128,3.183105,-0.067839,-0.354050,-0.080486,-2.841462,-0.635951,3.236387,-0.087777,-0.372580,-0.065836
30.480000,-2.793866,-0.352068,2.349972,1.290407,0.701707,-1.314647,-2.461403,-0.112222,3.157964,-0.046772,-0.354741,-0.096733,-2.855877,0.419638,3.269149,-0.106509,-0.389388,-0.068374,-3.462732,0.185208,3.244585,-0.067287,-0.419202,-0.108096,-3.454396,-0.417517,3.182106,-0.064191,-0.342219,-0.080882,-2.841335,-0.633220,3.236127,-0.085471,-0.357749,-0.065024
30.490000,-2.780422,-0.345375,2.336636,1.493008,0.071791,-1.102234,-2.460497,-0.110872,3.153179,-0.043616,-0.343494,-0.104501,-2.853652,0.420224,3.270698,-0.098952,-0.379100,-0.063830,-3.459457,0.183175,3.245107,-0.058219,-0.414243,-0.104833,-3.453537,-0.415949,3.181169,-0.060745,-0.330757,-0.081141,-2.841200,-0.630607,3.235893,-0.083196,-0.343531,-0.064178
30.500000,-2.765339,-0.345329,2.325706,1.171562,-0.755756,-0.627449,-2.459646,-0.109546,3.148643,-0.040660,-0.332558,-0.111605,-2.851564,0.420848,3.272186,-0.091884,-0.368958,-0.059503,-3.456403,0.181375,3.245625,-0.049867,-0.408863,-0.101646,-3.452727,-0.414422,3.180294,-0.057489,-0.319652,-0.081272,-2.841056,-0.628108,3.235682,-0.080955,-0.329900,-0.063301
30.510000,-2.753828,-0.353588,2.319682,0.536914,-1.339645,-0.125905,-2.458848,-0.108243,3.144345,-0.037891,-0.321927,-0.118079,-2.849607,0.421507,3.273615,-0.085277,-0.358971,-0.055386,-3.453556,0.179791,3.246138,-0.042184,-0.403110,-0.098533,-3.451963,-0.412936,3.179476,-0.054412,-0.308897,-0.081283,-2.840905,-0.625717,3.235493,-0.078749,-0.316830,-0.062397
30.520000,-2.748758,-0.367529,2.318663,0.005465,-1.539077,0.192886,-2.459722,-0.106049,3.151565,-0.039030,-0.309494,-0.100985,-2.850440,0.421204,3.279473,-0.085232,-0.351421,-0.042337,-3.453255,0.184854,3.248531,-0.040523,-0.382220,-0.091659,-3.450308,-0.412148,3.179282,-0.049362,-0.299993,-0.080024,-2.839869,-0.622422,3.234888,-0.074560,-0.301984,-0.062359
30.530000,-2.748882,-0.383087,2.320940,-0.208325,-1.231946,0.535100,-2.460526,-0.103946,3.158459,-0.039979,-0.297554,-0.084901,-2.851195,0.420998,3.285060,-0.085010,-0.343823,-0.030107,-3.452966,0.189638,3.250827,-0.038929,-0.362454,-0.085122,-3.448760,-0.411353,3.179112,-0.044674,-0.291275,-0.078740,-2.838891,-0.619297,3.234324,-0.070602,-0.287871,-0.062238
30.540000,-2.750909,-0.395073,2.326552,-0.073137,-0.434008,0.662515,-2.461264,-0.101930,3.165041,-0.040756,-0.286088,-0.069780,-2.851879,0.420879,3.290387,-0.084627,-0.336197,-0.018656,-3.452690,0.194157,3.253031,-0.037400,-0.343748,-0.078906,-3.447314,-0.410552,3.178967,-0.040326,-0.282745,-0.077434,-2.837968,-0.616334,3.233799,-0.066860,-0.274453,-0.062040
30.550000,-2.751358,-0.398678,2.333268,0.286452,0.575821,0.546504,-2.461940,-0.099996,3.171322,-0.041373,-0.275076,-0.055579,-2.852495,0.420841,3.295462,-0.084100,-0.328563,-0.007949,-3.452425,0.198427,3.255144,-0.035933,-0.326045,-0.073001,-3.445963,-0.409748,3.178843,-0.036295,-0.274405,-0.076111,-2.837096,-0.613524,3.233310,-0.063322,-0.261695,-0.061771
30.560000,-2.748098,-0.392056,2.338695,0.661563,1.405159,0.315420,-2.462559,-0.098142,3.177314,-0.041845,-0.264499,-0.042255,-2.853050,0.420876,3.300297,-0.083442,-0.320936,0.002051,-3.452172,0.202462,3.257170,-0.034526,-0.309288,-0.067391,-3.444700,-0.408943,3.178740,-0.032561,-0.266253,-0.074772,-2.836273,-0.610859,3.232858,-0.059978,-0.249563,-0.061436
30.570000,-2.741155,-0.377300,2.341791,0.830349,1.768838,0.138761,-2.463126,-0.096364,3.183028,-0.042185,-0.254339,-0.029768,-2.853547,0.420977,3.304900,-0.082668,-0.313333,0.011377,-3.451929,0.206275,3.259113,-0.033176,-0.293427,-0.062067,-3.443520,-0.408139,3.178656,-0.029103,-0.258290,-0.073421,-2.835497,-0.608331,3.232438,-0.056816,-0.238024,-0.061039
30.580000,-2.732782,-0.359238,2.343213,0.634067,1.616910,0.132503,-2.463642,-0.094658,3.188475,-0.042403,-0.244580,-0.018078,-2.853992,0.421137,3.309282,-0.081789,-0.305768,0.020061,-3.451697,0.209878,3.260975,-0.031880,-0.278412,-0.057015,-3.442418,-0.407337,3.178590,-0.025904,-0.250515,-0.072060,-2.834763,-0.605933,3.232051,-0.053826,-0.227048,-0.060585
30.590000,-2.726753,-0.343029,2.344731,0.043449,1.114635,0.320204,-2.464113,-0.093023,3.193666,-0.042510,-0.235205,-0.007148,-2.854387,0.421351,3.313450,-0.080818,-0.298253,0.028134,-3.451474,0.213283,3.262759,-0.030636,-0.264196,-0.052224,-3.441390,-0.406538,3.178542,-0.022947,-0.242927,-0.070692,-2.834070,-0.603657,3.231694,-0.050999,-0.216607,-0.060079
30.600000,-2.727011,-0.332055,2.348286,-0.814581,0.523406,0.642499,-2.464541,-0.091453,3.198610,-0.042517,-0.226198,0.003057,-2.854736,0.421614,3.317414,-0.079764,-0.290800,0.035628,-3.451261,0.216501,3.264468,-0.029443,-0.250736,-0.047684,-3.440430,-0.405745,3.178509,-0.020215,-0.235526,-0.069320,-2.833416,-0.601498,3.231365,-0.048325,-0.206672,-0.059525
