time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz,drone3_x,drone3_y,drone3_z,drone3_vx,drone3_vy,drone3_vz,drone3_qw,drone3_qx,drone3_qy,drone3_qz,drone3_wx,drone3_wy,drone3_wz,drone4_x,drone4_y,drone4_z,drone4_vx,drone4_vy,drone4_vz,drone4_qw,drone4_qx,drone4_qy,drone4_qz,drone4_wx,drone4_wy,drone4_wz
1.280000,-0.007148,-0.012634,0.149093,0.040456,0.016249,-0.000084,0.998932,0.040725,-0.021757,0.001881,-0.109015,0.270780,-0.156871,0.574995,-0.000746,1.226041,-0.023407,-0.000653,-0.045188,0.999591,-0.000632,0.028586,-0.000009,-0.005359,0.035128,0.000386,0.185071,0.557868,1.247278,0.023866,-0.002060,-0.084766,0.999879,-0.015250,-0.003223,0.000095,0.045961,-0.062123,0.001048,-0.475167,0.345549,1.239381,0.007689,-0.004307,-0.073684,0.999917,-0.007127,-0.010753,0.000007,-0.013788,-0.016135,-0.000152,-0.456420,-0.333230,1.212942,0.019841,0.011967,-0.015996,0.999202,0.022147,-0.033231,-0.000008,-0.010324,0.010505,-0.000130,0.182520,-0.559832,1.243212,0.003420,-0.002007,-0.081240,0.999936,0.011023,0.002596,-0.000010,-0.028185,-0.014181,-0.000042
1.290000,-0.006732,-0.012463,0.149093,0.042473,0.017614,0.000051,0.998985,0.040137,-0.020399,0.001063,-0.118032,0.284228,-0.153253,0.574765,-0.000753,1.225589,-0.022630,-0.000827,-0.045200,0.999586,-0.000660,0.028751,-0.000008,-0.005622,0.030587,0.000391,0.185307,0.557859,1.246422,0.023169,0.000207,-0.086211,0.999881,-0.015002,-0.003521,0.000095,0.053353,-0.057147,0.000949,-0.475090,0.345504,1.238642,0.007780,-0.004650,-0.074026,0.999915,-0.007200,-0.010835,0.000006,-0.015156,-0.016728,-0.000166,-0.456237,-0.333119,1.212778,0.016812,0.010258,-0.016738,0.999206,0.022080,-0.033149,-0.000008,-0.016013,0.021687,-0.000009,0.182554,-0.559855,1.242395,0.003445,-0.002588,-0.081975,0.999938,0.010881,0.002526,-0.000010,-0.028751,-0.013650,-0.000029
1.300000,-0.006300,-0.012284,0.149093,0.043840,0.018204,-0.000141,0.999038,0.039524,-0.018983,0.000260,-0.121969,0.293347,-0.150251,0.574544,-0.000762,1.225137,-0.021555,-0.000954,-0.045213,0.999582,-0.000688,0.028889,-0.000006,-0.005661,0.024598,0.000387,0.185534,0.557873,1.245555,0.022347,0.002565,-0.087287,0.999885,-0.014715,-0.003794,0.000094,0.061237,-0.052013,0.000858,-0.475011,0.345456,1.237901,0.007877,-0.004987,-0.074154,0.999914,-0.007278,-0.010920,0.000005,-0.016274,-0.017109,-0.000178,-0.456085,-0.333025,1.212608,0.013788,0.008590,-0.017355,0.999213,0.021987,-0.033014,-0.000008,-0.021105,0.031962,0.000106,0.182589,-0.559883,1.241573,0.003437,-0.003073,-0.082416,0.999939,0.010736,0.002459,-0.000010,-0.028910,-0.013000,-0.000017
1.310000,-0.005858,-0.012098,0.149090,0.044585,0.018922,-0.000331,0.999090,0.038889,-0.017533,-0.000530,-0.126781,0.298305,-0.147412,0.574335,-0.000772,1.224684,-0.020155,-0.001034,-0.045233,0.999579,-0.000716,0.028994,-0.000005,-0.005485,0.017215,0.000372,0.185753,0.557912,1.244678,0.021444,0.005038,-0.088039,0.999888,-0.014388,-0.004041,0.000094,0.069584,-0.046989,0.000784,-0.474932,0.345404,1.237160,0.007962,-0.005306,-0.074098,0.999912,-0.007362,-0.011006,0.000005,-0.017188,-0.017304,-0.000188,-0.455962,-0.332947,1.212432,0.010857,0.007000,-0.017835,0.999222,0.021870,-0.032831,-0.000007,-0.025492,0.041017,0.000211,0.182623,-0.559916,1.240748,0.003399,-0.003472,-0.082597,0.999941,0.010592,0.002396,-0.000009,-0.028795,-0.012282,-0.000005
1.320000,-0.005410,-0.011905,0.149087,0.044899,0.019854,-0.000407,0.999139,0.038227,-0.016065,-0.001306,-0.133021,0.300391,-0.144496,0.574142,-0.000782,1.224232,-0.018402,-0.001064,-0.045263,0.999577,-0.000743,0.029058,-0.000004,-0.005101,0.008380,0.000349,0.185963,0.557975,1.243795,0.020485,0.007587,-0.088517,0.999893,-0.014019,-0.004264,0.000093,0.077822,-0.042044,0.000721,-0.474852,0.345350,1.236420,0.008026,-0.005601,-0.073880,0.999911,-0.007450,-0.011092,0.000004,-0.017930,-0.017324,-0.000196,-0.455868,-0.332885,1.212251,0.008086,0.005514,-0.018172,0.999232,0.021733,-0.032606,-0.000006,-0.029197,0.048753,0.000299,0.182657,-0.559952,1.239922,0.003303,-0.003707,-0.082544,0.999943,0.010451,0.002337,-0.000009,-0.027515,-0.011159,0.000009
1.330000,-0.004961,-0.011700,0.149083,0.044845,0.021012,-0.000342,0.999187,0.037529,-0.014593,-0.002067,-0.140777,0.300022,-0.141561,0.573969,-0.000793,1.223779,-0.016272,-0.001044,-0.045298,0.999577,-0.000767,0.029074,-0.000003,-0.004525,-0.001934,0.000318,0.186162,0.558064,1.242908,0.019445,0.010134,-0.088750,0.999897,-0.013610,-0.004461,0.000092,0.085424,-0.036792,0.000654,-0.474772,0.345292,1.235683,0.008068,-0.005876,-0.073520,0.999909,-0.007541,-0.011179,0.000003,-0.018594,-0.017248,-0.000205,-0.455800,-0.332837,1.212069,0.005510,0.004134,-0.018373,0.999244,0.021579,-0.032345,-0.000005,-0.032343,0.055257,0.000367,0.182689,-0.559990,1.239098,0.003137,-0.003752,-0.082268,0.999944,0.010319,0.002285,-0.000009,-0.025360,-0.009733,0.000025
1.340000,-0.004514,-0.011484,0.149080,0.044514,0.022357,-0.000220,0.999233,0.036790,-0.013127,-0.002812,-0.149775,0.297796,-0.138736,0.573818,-0.000803,1.223326,-0.013767,-0.000978,-0.045330,0.999578,-0.000788,0.029035,-0.000002,-0.003796,-0.013497,0.000282,0.186351,0.558178,1.242020,0.018334,0.012658,-0.088744,0.999903,-0.013164,-0.004631,0.000090,0.092591,-0.031474,0.000589,-0.474691,0.345232,1.234950,0.008102,-0.006145,-0.073030,0.999907,-0.007636,-0.011265,0.000003,-0.019328,-0.017217,-0.000214,-0.455757,-0.332802,1.211884,0.003141,0.002858,-0.018451,0.999257,0.021411,-0.032055,-0.000004,-0.035049,0.060693,0.000414,0.182719,-0.560027,1.238277,0.002908,-0.003617,-0.081795,0.999945,0.010199,0.002241,-0.000009,-0.022602,-0.008110,0.000042
1.350000,-0.004071,-0.011253,0.149079,0.044056,0.023777,-0.000056,0.999277,0.036004,-0.011674,-0.003543,-0.159277,0.294724,-0.136119,0.573695,-0.000812,1.222873,-0.010940,-0.000871,-0.045340,0.999581,-0.000805,0.028937,-0.000002,-0.002974,-0.025777,0.000244,0.186529,0.558317,1.241134,0.017140,0.015119,-0.088540,0.999908,-0.012685,-0.004774,0.000089,0.099121,-0.025878,0.000520,-0.474610,0.345169,1.234223,0.008147,-0.006432,-0.072421,0.999906,-0.007735,-0.011351,0.000002,-0.020260,-0.017353,-0.000225,-0.455737,-0.332780,1.211700,0.000974,0.001674,-0.018423,0.999271,0.021229,-0.031740,-0.000003,-0.037398,0.065238,0.000445,0.182747,-0.560061,1.237463,0.002624,-0.003328,-0.081150,0.999947,0.010093,0.002204,-0.000008,-0.019469,-0.006374,0.000059
1.360000,-0.003633,-0.011008,0.149079,0.043496,0.025228,0.000083,0.999320,0.035171,-0.010238,-0.004260,-0.168978,0.290967,-0.133805,0.573601,-0.000820,1.222419,-0.007847,-0.000734,-0.045307,0.999586,-0.000818,0.028776,-0.000001,-0.002109,-0.038473,0.000205,0.186693,0.558481,1.240250,0.015831,0.017476,-0.088152,0.999914,-0.012174,-0.004889,0.000088,0.104807,-0.019789,0.000439,-0.474528,0.345103,1.233502,0.008218,-0.006754,-0.071704,0.999904,-0.007839,-0.011439,0.000001,-0.021446,-0.017691,-0.000239,-0.455738,-0.332769,1.211516,-0.001009,0.000575,-0.018310,0.999285,0.021037,-0.031404,-0.000001,-0.039433,0.069074,0.000464,0.182771,-0.560093,1.236655,0.002300,-0.002916,-0.080355,0.999948,0.010004,0.002177,-0.000008,-0.016162,-0.004603,0.000076
1.370000,-0.003202,-0.010748,0.149080,0.042796,0.026551,0.000185,0.999361,0.034290,-0.008823,-0.004966,-0.177818,0.286275,-0.131979,0.573540,-0.000827,1.221967,-0.004510,-0.000575,-0.045222,0.999592,-0.000826,0.028550,-0.000001,-0.001239,-0.051688,0.000169,0.186845,0.558667,1.239371,0.014398,0.019678,-0.087593,0.999920,-0.011638,-0.004971,0.000086,0.109437,-0.013305,0.000348,-0.474445,0.345034,1.232789,0.008317,-0.007122,-0.070894,0.999902,-0.007950,-0.011528,0.000001,-0.022847,-0.018156,-0.000256,-0.455757,-0.332768,1.211334,-0.002833,-0.000445,-0.018129,0.999301,0.020836,-0.031050,-0.000000,-0.041164,0.072371,0.000480,0.182793,-0.560119,1.235856,0.001943,-0.002411,-0.079435,0.999948,0.009932,0.002159,-0.000007,-0.012774,-0.002822,0.000092
1.380000,-0.002778,-0.010477,0.149082,0.041981,0.027609,0.000253,0.999399,0.033370,-0.007433,-0.005663,-0.184882,0.280813,-0.130691,0.573512,-0.000832,1.221515,-0.000977,-0.000404,-0.045082,0.999600,-0.000830,0.028257,-0.000000,-0.000413,-0.065052,0.000138,0.186981,0.558874,1.238499,0.012851,0.021667,-0.086877,0.999926,-0.011082,-0.005021,0.000084,0.112735,-0.006577,0.000248,-0.474361,0.344961,1.232085,0.008428,-0.007527,-0.070006,0.999900,-0.008068,-0.011620,0.000000,-0.024333,-0.018577,-0.000276,-0.455794,-0.332777,1.211154,-0.004524,-0.001384,-0.017895,0.999316,0.020626,-0.030681,0.000001,-0.042565,0.075260,0.000498,0.182810,-0.560141,1.235067,0.001558,-0.001826,-0.078408,0.999949,0.009877,0.002149,-0.000007,-0.009270,-0.001012,0.000107
1.390000,-0.002362,-0.010197,0.149085,0.041150,0.028343,0.000303,0.999436,0.032420,-0.006071,-0.006353,-0.189768,0.275251,-0.129888,0.573521,-0.000835,1.221065,0.002650,-0.000231,-0.044880,0.999610,-0.000830,0.027899,0.000000,0.000324,-0.077836,0.000113,0.187101,0.559099,1.237635,0.011213,0.023385,-0.086015,0.999932,-0.010513,-0.005036,0.000082,0.114519,0.000191,0.000142,-0.474277,0.344883,1.231389,0.008524,-0.007950,-0.069060,0.999898,-0.008193,-0.011714,-0.000001,-0.025717,-0.018739,-0.000297,-0.455847,-0.332796,1.210976,-0.006098,-0.002237,-0.017619,0.999332,0.020411,-0.030298,0.000002,-0.043551,0.077762,0.000526,0.182824,-0.560155,1.234289,0.001143,-0.001161,-0.077287,0.999949,0.009840,0.002149,-0.000006,-0.005546,0.000872,0.000123
1.400000,-0.001955,-0.009913,0.149088,0.040337,0.028378,0.000327,0.999469,0.031456,-0.004737,-0.007039,-0.189958,0.269809,-0.129700,0.573566,-0.000836,1.220618,0.006275,-0.000065,-0.044606,0.999622,-0.000827,0.027480,0.000000,0.000949,-0.089670,0.000094,0.187204,0.559341,1.236779,0.009520,0.024798,-0.085023,0.999938,-0.009939,-0.005018,0.000080,0.114836,0.006790,0.000034,-0.474191,0.344802,1.230704,0.008569,-0.008358,-0.068076,0.999896,-0.008325,-0.011807,-0.000001,-0.026809,-0.018451,-0.000319,-0.455916,-0.332822,1.210802,-0.007555,-0.002985,-0.017306,0.999349,0.020192,-0.029904,0.000004,-0.044024,0.079824,0.000566,0.182833,-0.560163,1.233522,0.000695,-0.000406,-0.076087,0.999949,0.009823,0.002158,-0.000006,-0.001516,0.002867,0.000138
1.410000,-0.001556,-0.009632,0.149092,0.039536,0.027549,0.000295,0.999499,0.030506,-0.003429,-0.007726,-0.184379,0.264444,-0.130083,0.573647,-0.000836,1.220173,0.009819,0.000086,-0.044255,0.999635,-0.000821,0.027004,0.000001,0.001454,-0.100355,0.000081,0.187291,0.559595,1.235935,0.007808,0.025904,-0.083916,0.999944,-0.009367,-0.004968,0.000077,0.113932,0.013067,-0.000069,-0.474106,0.344716,1.230028,0.008529,-0.008720,-0.067069,0.999893,-0.008461,-0.011897,-0.000002,-0.027456,-0.017591,-0.000339,-0.455999,-0.332855,1.210630,-0.008910,-0.003626,-0.016962,0.999365,0.019972,-0.029501,0.000005,-0.044075,0.081567,0.000617,0.182837,-0.560163,1.232767,0.000212,0.000444,-0.074818,0.999949,0.009826,0.002178,-0.000005,0.002808,0.004974,0.000155
1.420000,-0.001164,-0.009364,0.149094,0.038694,0.026038,0.000180,0.999524,0.029597,-0.002148,-0.008415,-0.174246,0.258803,-0.130867,0.573763,-0.000835,1.219733,0.013210,0.000219,-0.043826,0.999649,-0.000813,0.026478,0.000001,0.001835,-0.109706,0.000073,0.187360,0.559858,1.235102,0.006107,0.026732,-0.082710,0.999949,-0.008801,-0.004888,0.000075,0.112166,0.018925,-0.000164,-0.474021,0.344627,1.229363,0.008376,-0.009002,-0.066051,0.999891,-0.008599,-0.011981,-0.000003,-0.027553,-0.016107,-0.000358,-0.456094,-0.332894,1.210463,-0.010193,-0.004180,-0.016601,0.999382,0.019752,-0.029089,0.000006,-0.043936,0.083224,0.000674,0.182837,-0.560154,1.232026,-0.000306,0.001377,-0.073496,0.999949,0.009851,0.002208,-0.000005,0.007262,0.007140,0.000171
1.430000,-0.000782,-0.009112,0.149095,0.037872,0.024505,-0.000010,0.999545,0.028740,-0.000896,-0.009107,-0.164008,0.253314,-0.131779,0.573911,-0.000832,1.219297,0.016394,0.000331,-0.043321,0.999664,-0.000803,0.025909,0.000001,0.002099,-0.117629,0.000070,0.187413,0.560129,1.234281,0.004441,0.027328,-0.081425,0.999955,-0.008246,-0.004779,0.000072,0.109865,0.024326,-0.000247,-0.473939,0.344536,1.228707,0.008095,-0.009181,-0.065029,0.999889,-0.008735,-0.012057,-0.000004,-0.027070,-0.014041,-0.000372,-0.456203,-0.332939,1.210298,-0.011435,-0.004678,-0.016240,0.999398,0.019533,-0.028668,0.000008,-0.043810,0.084928,0.000731,0.182831,-0.560135,1.231298,-0.000844,0.002355,-0.072141,0.999948,0.009899,0.002249,-0.000004,0.011518,0.009250,0.000187
1.440000,-0.000407,-0.008874,0.149094,0.037138,0.022999,-0.000080,0.999562,0.027934,0.000331,-0.009803,-0.153939,0.248402,-0.132649,0.574090,-0.000828,1.218867,0.019346,0.000424,-0.042742,0.999680,-0.000792,0.025303,0.000001,0.002279,-0.124254,0.000069,0.187449,0.560404,1.233474,0.002816,0.027720,-0.080082,0.999960,-0.007704,-0.004645,0.000069,0.107023,0.029418,-0.000322,-0.473860,0.344444,1.228062,0.007684,-0.009239,-0.064006,0.999887,-0.008868,-0.012121,-0.000005,-0.025989,-0.011453,-0.000381,-0.456323,-0.332988,1.210138,-0.012633,-0.005135,-0.015890,0.999415,0.019315,-0.028240,0.000010,-0.043674,0.086486,0.000780,0.182820,-0.560107,1.230583,-0.001378,0.003316,-0.070774,0.999948,0.009966,0.002301,-0.000003,0.015163,0.011147,0.000201
1.450000,-0.000039,-0.008652,0.149093,0.036346,0.021591,-0.000079,0.999574,0.027177,0.001534,-0.010503,-0.144528,0.243103,-0.133344,0.574298,-0.000824,1.218443,0.022053,0.000500,-0.042095,0.999695,-0.000780,0.024668,0.000001,0.002412,-0.129679,0.000070,0.187469,0.560682,1.232680,0.001212,0.027900,-0.078685,0.999964,-0.007177,-0.004485,0.000066,0.103470,0.034385,-0.000394,-0.473785,0.344352,1.227427,0.007149,-0.009170,-0.062983,0.999885,-0.008994,-0.012170,-0.000006,-0.024366,-0.008462,-0.000385,-0.456455,-0.333041,1.209981,-0.013779,-0.005569,-0.015553,0.999431,0.019097,-0.027804,0.000012,-0.043611,0.087825,0.000815,0.182803,-0.560069,1.229882,-0.001882,0.004186,-0.069415,0.999947,0.010049,0.002360,-0.000003,0.017847,0.012691,0.000212
1.460000,0.000318,-0.008442,0.149093,0.035073,0.020369,-0.000123,0.999583,0.026465,0.002704,-0.011204,-0.136366,0.234581,-0.133974,0.574531,-0.000818,1.218025,0.024516,0.000565,-0.041390,0.999711,-0.000768,0.024008,0.000001,0.002539,-0.134024,0.000068,0.187473,0.560962,1.231900,-0.000354,0.027916,-0.077242,0.999969,-0.006670,-0.004301,0.000063,0.099715,0.038987,-0.000455,-0.473717,0.344261,1.226803,0.006512,-0.008981,-0.061960,0.999884,-0.009111,-0.012205,-0.000006,-0.022372,-0.005273,-0.000385,-0.456599,-0.333099,1.209827,-0.014887,-0.006014,-0.015241,0.999447,0.018878,-0.027362,0.000013,-0.043865,0.089109,0.000830,0.182782,-0.560023,1.229195,-0.002336,0.004915,-0.068081,0.999946,0.010143,0.002427,-0.000002,0.019536,0.013862,0.000220
1.470000,0.000659,-0.008243,0.149091,0.033096,0.019504,-0.000211,0.999589,0.025789,0.003819,-0.011907,-0.130594,0.221349,-0.134613,0.574788,-0.000812,1.217615,0.026738,0.000627,-0.040636,0.999728,-0.000755,0.023329,0.000002,0.002696,-0.137361,0.000064,0.187462,0.561240,1.231135,-0.001845,0.027853,-0.075771,0.999973,-0.006180,-0.004096,0.000060,0.096338,0.042949,-0.000498,-0.473656,0.344173,1.226188,0.005806,-0.008699,-0.060933,0.999883,-0.009217,-0.012223,-0.000007,-0.020215,-0.002105,-0.000380,-0.456753,-0.333162,1.209676,-0.015960,-0.006496,-0.014959,0.999464,0.018658,-0.026913,0.000015,-0.044464,0.090290,0.000821,0.182757,-0.559971,1.228521,-0.002737,0.005494,-0.066774,0.999944,0.010243,0.002499,-0.000002,0.020477,0.014750,0.000226
1.480000,0.000978,-0.008051,0.149089,0.030510,0.019079,-0.000168,0.999593,0.025134,0.004858,-0.012611,-0.127765,0.204040,-0.134910,0.575065,-0.000806,1.217213,0.028726,0.000692,-0.039843,0.999743,-0.000741,0.022636,0.000002,0.002915,-0.139768,0.000056,0.187436,0.561518,1.230385,-0.003268,0.027703,-0.074299,0.999976,-0.005707,-0.003872,0.000057,0.092664,0.046646,-0.000534,-0.473601,0.344087,1.225584,0.005061,-0.008347,-0.059903,0.999882,-0.009313,-0.012226,-0.000008,-0.017986,0.000942,-0.000373,-0.456918,-0.333230,1.209527,-0.016970,-0.007012,-0.014702,0.999480,0.018434,-0.026460,0.000017,-0.045229,0.091103,0.000790,0.182728,-0.559914,1.227860,-0.003089,0.005935,-0.065491,0.999943,0.010347,0.002574,-0.000001,0.020924,0.015454,0.000231
1.490000,0.001267,-0.007860,0.149088,0.027406,0.019254,-0.000036,0.999595,0.024486,0.005801,-0.013312,-0.128960,0.183264,-0.134508,0.575362,-0.000798,1.216819,0.030480,0.000767,-0.039019,0.999759,-0.000725,0.021933,0.000002,0.003214,-0.141239,0.000044,0.187396,0.561794,1.229650,-0.004714,0.027308,-0.072801,0.999980,-0.005257,-0.003628,0.000053,0.087240,0.050850,-0.000583,-0.473555,0.344006,1.224991,0.004292,-0.007933,-0.058870,0.999881,-0.009397,-0.012213,-0.000009,-0.015632,0.003923,-0.000362,-0.457092,-0.333302,1.209382,-0.017910,-0.007566,-0.014460,0.999496,0.018206,-0.026003,0.000018,-0.046165,0.091587,0.000740,0.182695,-0.559853,1.227211,-0.003402,0.006262,-0.064227,0.999942,0.010452,0.002653,-0.000000,0.021010,0.016026,0.000235
1.500000,0.001524,-0.007664,0.149088,0.023902,0.019983,0.000013,0.999596,0.023822,0.006633,-0.014007,-0.133845,0.159826,-0.133401,0.575675,-0.000790,1.216433,0.032014,0.000859,-0.038171,0.999774,-0.000708,0.021225,0.000002,0.003612,-0.141961,0.000027,0.187341,0.562064,1.228930,-0.006170,0.026698,-0.071271,0.999983,-0.004836,-0.003363,0.000050,0.081262,0.054959,-0.000629,-0.473516,0.343929,1.224407,0.003483,-0.007443,-0.057840,0.999881,-0.009468,-0.012186,-0.000009,-0.012961,0.007051,-0.000348,-0.457276,-0.333381,1.209238,-0.018761,-0.008140,-0.014222,0.999512,0.017973,-0.025545,0.000019,-0.047096,0.091612,0.000675,0.182660,-0.559789,1.226576,-0.003674,0.006472,-0.062976,0.999941,0.010556,0.002734,0.000000,0.020599,0.016407,0.000237
1.510000,0.001745,-0.007460,0.149088,0.020391,0.020820,0.000010,0.999597,0.023132,0.007345,-0.014691,-0.139434,0.136361,-0.131512,0.576002,-0.000781,1.216055,0.033353,0.000969,-0.037309,0.999789,-0.000689,0.020515,0.000002,0.004107,-0.142096,0.000006,0.187272,0.562327,1.228225,-0.007603,0.025928,-0.069722,0.999985,-0.004445,-0.003079,0.000047,0.075180,0.058736,-0.000665,-0.473485,0.343858,1.223834,0.002600,-0.006847,-0.056820,0.999881,-0.009525,-0.012142,-0.000010,-0.009699,0.010643,-0.000329,-0.457467,-0.333465,1.209097,-0.019489,-0.008706,-0.013973,0.999528,0.017736,-0.025088,0.000020,-0.047783,0.090975,0.000603,0.182622,-0.559724,1.225952,-0.003888,0.006527,-0.061740,0.999939,0.010656,0.002817,0.000001,0.019346,0.016449,0.000238
1.520000,0.001933,-0.007249,0.149088,0.017433,0.021303,0.000097,0.999599,0.022422,0.007949,-0.015361,-0.142647,0.116602,-0.128316,0.576341,-0.000771,1.215687,0.034512,0.001099,-0.036439,0.999804,-0.000667,0.019806,0.000002,0.004680,-0.141673,-0.000017,0.187189,0.562582,1.227535,-0.009002,0.025023,-0.068165,0.999988,-0.004085,-0.002776,0.000044,0.068913,0.062230,-0.000693,-0.473464,0.343793,1.223271,0.001589,-0.006096,-0.055819,0.999881,-0.009564,-0.012078,-0.000010,-0.005594,0.015002,-0.000306,-0.457665,-0.333555,1.208959,-0.020046,-0.009216,-0.013692,0.999543,0.017496,-0.024637,0.000021,-0.047947,0.089404,0.000527,0.182582,-0.559659,1.225341,-0.004021,0.006377,-0.060527,0.999938,0.010748,0.002898,0.000001,0.016974,0.016012,0.000235
1.530000,0.002095,-0.007035,0.149090,0.015175,0.021453,0.000170,0.999600,0.021702,0.008467,-0.016008,-0.143641,0.101521,-0.123601,0.576692,-0.000759,1.215327,0.035509,0.001249,-0.035567,0.999817,-0.000642,0.019099,0.000002,0.005308,-0.140817,-0.000042,0.187092,0.562827,1.226862,-0.010373,0.023977,-0.066602,0.999990,-0.003757,-0.002456,0.000041,0.062245,0.065581,-0.000717,-0.473454,0.343737,1.222718,0.000403,-0.005151,-0.054839,0.999882,-0.009579,-0.011990,-0.000011,-0.000537,0.020284,-0.000279,-0.457868,-0.333649,1.208824,-0.020392,-0.009628,-0.013362,0.999558,0.017258,-0.024197,0.000022,-0.047450,0.086781,0.000449,0.182541,-0.559597,1.224742,-0.004072,0.006033,-0.059345,0.999937,0.010825,0.002976,0.000002,0.013949,0.015272,0.000230
1.540000,0.002238,-0.006821,0.149092,0.013536,0.021314,0.000197,0.999602,0.020983,0.008920,-0.016627,-0.142702,0.090590,-0.117418,0.577051,-0.000746,1.214976,0.036362,0.001415,-0.034702,0.999831,-0.000614,0.018398,0.000001,0.005960,-0.139572,-0.000067,0.186982,0.563060,1.226204,-0.011724,0.022783,-0.065034,0.999992,-0.003464,-0.002120,0.000038,0.055166,0.068844,-0.000735,-0.473457,0.343691,1.222174,-0.000982,-0.003992,-0.053877,0.999884,-0.009567,-0.011873,-0.000011,0.005382,0.026421,-0.000250,-0.458072,-0.333747,1.208692,-0.020492,-0.009908,-0.012972,0.999572,0.017023,-0.023772,0.000022,-0.046221,0.083035,0.000372,0.182501,-0.559539,1.224154,-0.004086,0.005595,-0.058185,0.999936,0.010887,0.003051,0.000003,0.011279,0.014669,0.000227
1.550000,0.002367,-0.006609,0.149093,0.012322,0.021079,0.000166,0.999603,0.020272,0.009328,-0.017211,-0.141132,0.082490,-0.109867,0.577418,-0.000731,1.214633,0.036965,0.001589,-0.033838,0.999843,-0.000582,0.017707,0.000001,0.006589,-0.136716,-0.000090,0.186858,0.563282,1.225561,-0.013051,0.021465,-0.063464,0.999993,-0.003207,-0.001768,0.000035,0.047962,0.071942,-0.000747,-0.473475,0.343658,1.221640,-0.002555,-0.002634,-0.052926,0.999886,-0.009524,-0.011724,-0.000011,0.011887,0.033131,-0.000221,-0.458277,-0.333847,1.208565,-0.020316,-0.010031,-0.012511,0.999586,0.016797,-0.023369,0.000022,-0.044240,0.078113,0.000294,0.182460,-0.559485,1.223578,-0.004105,0.005160,-0.057030,0.999935,0.010938,0.003123,0.000003,0.009267,0.014367,0.000226
1.560000,0.002485,-0.006398,0.149095,0.011302,0.020991,0.000090,0.999604,0.019567,0.009699,-0.017753,-0.140551,0.075689,-0.101083,0.577790,-0.000714,1.214299,0.037251,0.001765,-0.032950,0.999855,-0.000548,0.017034,0.000001,0.007166,-0.132397,-0.000113,0.186720,0.563489,1.224935,-0.014349,0.020060,-0.061900,0.999995,-0.002985,-0.001400,0.000032,0.040883,0.074825,-0.000751,-0.473509,0.343639,1.221116,-0.004271,-0.001122,-0.051982,0.999889,-0.009447,-0.011541,-0.000011,0.018557,0.039967,-0.000192,-0.458478,-0.333947,1.208442,-0.019853,-0.009989,-0.011978,0.999598,0.016582,-0.022993,0.000022,-0.041598,0.072099,0.000214,0.182419,-0.559436,1.223014,-0.004123,0.004704,-0.055880,0.999935,0.010980,0.003194,0.000004,0.007151,0.014051,0.000227
1.570000,0.002593,-0.006188,0.149095,0.010365,0.021075,0.000014,0.999605,0.018862,0.010040,-0.018247,-0.141114,0.069435,-0.091240,0.578162,-0.000695,1.213974,0.037247,0.001937,-0.032044,0.999866,-0.000511,0.016385,0.000001,0.007663,-0.127121,-0.000131,0.186571,0.563683,1.224324,-0.015561,0.018694,-0.060358,0.999996,-0.002796,-0.001020,0.000029,0.035038,0.076985,-0.000742,-0.473561,0.343636,1.220601,-0.006060,0.000484,-0.051035,0.999892,-0.009338,-0.011324,-0.000012,0.025037,0.046529,-0.000165,-0.458673,-0.334046,1.208325,-0.019107,-0.009789,-0.011381,0.999609,0.016382,-0.022650,0.000022,-0.038457,0.065179,0.000129,0.182377,-0.559391,1.222461,-0.004126,0.004201,-0.054747,0.999934,0.011009,0.003264,0.000004,0.004743,0.013633,0.000227
