time,load_gps_x,load_gps_y,load_gps_z,drone0_gps_x,drone0_gps_y,drone0_gps_z,drone1_gps_x,drone1_gps_y,drone1_gps_z,drone2_gps_x,drone2_gps_y,drone2_gps_z
1.300000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
1.310000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.320000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.330000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.340000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.350000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.360000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.370000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.380000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.390000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.400000,-0.015064,0.009983,0.222121,0.588745,0.001562,1.272177,-0.282670,0.486480,1.285423,-0.292716,-0.536413,1.284701
1.410000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.420000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.430000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.440000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.450000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.460000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.470000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.480000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.490000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.500000,-0.004107,-0.010425,0.094934,0.585230,0.017909,1.189768,-0.281502,0.499569,1.284835,-0.327641,-0.502324,1.261883
1.510000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.520000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.530000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.540000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.550000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.560000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.570000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.580000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.590000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.600000,-0.018985,0.000941,0.170474,0.561354,-0.012155,1.249035,-0.323504,0.472115,1.305951,-0.301713,-0.497212,1.292386
1.610000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.620000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.630000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.640000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.650000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.660000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.670000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.680000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.690000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.700000,0.018493,-0.008621,0.156238,0.568616,0.018914,1.390416,-0.296300,0.516453,1.228447,-0.256278,-0.501866,1.218790
1.710000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
1.720000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
