time,wind_vx,wind_vy,wind_vz
17.940000,1.253302,0.389269,-0.002774
17.950000,1.245703,0.384489,-0.000847
17.960000,1.237987,0.390869,0.000074
17.970000,1.235929,0.395125,-0.002784
17.980000,1.238864,0.395881,-0.008634
17.990000,1.237370,0.397960,-0.011407
18.000000,1.236828,0.387496,-0.018689
18.010000,1.236153,0.385173,-0.018897
18.020000,1.232295,0.388833,-0.012627
18.030000,1.228004,0.388411,-0.014469
18.040000,1.232291,0.384880,-0.014409
18.050000,1.236116,0.385021,-0.009728
18.060000,1.234793,0.384318,-0.007312
18.070000,1.236827,0.384183,-0.003846
18.080000,1.241566,0.377058,0.000109
18.090000,1.240878,0.381326,0.000753
18.100000,1.234486,0.385737,-0.004817
18.110000,1.240425,0.392973,-0.005387
18.120000,1.238009,0.390130,-0.011460
18.130000,1.241893,0.391631,-0.015699
18.140000,1.241039,0.387793,-0.014097
18.150000,1.240093,0.383264,-0.010476
18.160000,1.237652,0.391940,-0.013265
18.170000,1.234114,0.390665,-0.012485
18.180000,1.231029,0.389578,-0.014913
18.190000,1.234857,0.388886,-0.014087
18.200000,1.232028,0.380914,-0.014899
18.210000,1.230580,0.385245,-0.008746
18.220000,1.227811,0.387444,-0.010255
18.230000,1.227335,0.393131,-0.006729
18.240000,1.220755,0.389933,-0.001824
18.250000,1.221524,0.396100,0.005796
18.260000,1.217772,0.391876,0.007136
18.270000,1.219059,0.389234,0.005690
18.280000,1.227565,0.386180,0.002938
18.290000,1.225181,0.393637,0.003447
18.300000,1.222377,0.392640,0.003059
18.310000,1.224469,0.387549,0.003056
18.320000,1.226182,0.382124,-0.000806
18.330000,1.223695,0.387163,-0.007007
18.340000,1.228431,0.394260,-0.005565
18.350000,1.223519,0.388476,-0.009930
18.360000,1.224179,0.393712,-0.012819
18.370000,1.218287,0.394234,-0.013657
18.380000,1.219047,0.401313,-0.009369
18.390000,1.220519,0.404448,-0.008429
18.400000,1.221831,0.404471,-0.009561
18.410000,1.212898,0.400511,-0.008036
18.420000,1.210934,0.399950,-0.004408
18.430000,1.208640,0.389978,0.001776
18.440000,1.198745,0.386514,0.003664
18.450000,1.202434,0.386288,0.002133
18.460000,1.206166,0.391347,-0.001042
18.470000,1.202828,0.390641,0.000070
18.480000,1.203730,0.393665,0.001740
18.490000,1.207689,0.396747,0.000197
18.500000,1.213976,0.386957,0.001136
18.510000,1.214087,0.388013,0.005448
18.520000,1.219056,0.379709,-0.004511
18.530000,1.225427,0.376859,0.000163
18.540000,1.232327,0.376219,0.000747
18.550000,1.235343,0.377866,0.001951
18.560000,1.235890,0.375393,0.002752
18.570000,1.233205,0.378887,-0.002059
18.580000,1.236871,0.385033,0.009337
18.590000,1.236822,0.375489,0.015493
18.600000,1.229369,0.373159,0.011610
18.610000,1.223998,0.371962,0.006876
18.620000,1.221694,0.371419,0.003225
18.630000,1.218932,0.366082,0.004436
18.640000,1.212972,0.358904,0.003501
18.650000,1.213401,0.365818,0.006269
18.660000,1.220221,0.368091,0.010360
18.670000,1.223629,0.357556,0.007409
18.680000,1.217089,0.358174,0.003934
18.690000,1.218603,0.359602,0.000261
18.700000,1.214187,0.365344,0.000340
18.710000,1.220922,0.362755,0.001291
18.720000,1.228878,0.362080,-0.001583
18.730000,1.230588,0.365354,0.003512
18.740000,1.231960,0.366338,0.006927
18.750000,1.227907,0.361219,0.010502
18.760000,1.229175,0.359733,0.007652
18.770000,1.233898,0.357756,0.014821
